resets.sent.a2b,resets.sent.b2a,dsack.pkts.sent.b2a,rexmt.data.pkts.b2a,initial.window.bytes.a2b,truncated.data.b2a,truncated.packets.b2a,data.xmit.time.b2a,throughput.b2a,rtt.from.3whs.a2b,rtt.full.sz.smpls.a2b,rtt.full.sz.min.a2b,rtt.full.sz.max.a2b,rtt.full.sz.avg.a2b,rtt.min.last.a2b,max.retrans.a2b,min.retr.time.a2b,fin.pkts.sent.a2b,rtt.min.b2a,rtt.stdev.b2a,rtt.full.sz.smpls.b2a,rtt.full.sz.avg.b2a,triple.dupacks.b2a,duplicate.acks.b2a,transfer.datarate
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,19.7,1.0,15.9,19.7,19.7,58.8,2.0,100.8,0.0,0.4,0.0,1.0,1.1,0.0,0.0,74701.466
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,16.3,1.0,12.9,16.3,16.3,4.3,1.0,257.9,0.0,0.2,0.0,1.0,0.3,0.0,0.0,136269.974
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,26.7,1.0,20.0,26.7,26.7,0.0,1.0,0.0,0.0,0.2,0.0,1.0,0.5,0.0,0.0,44777.773
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,65.7,1.0,65.1,65.7,65.7,0.9,2.0,310.1,0.0,0.8,0.0,1.0,1.3,0.0,2.0,32929.805
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,45.8,1.0,28.4,45.8,45.8,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0.6,0.0,0.0,5745.626
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,24.9,1.0,13.7,24.9,24.9,0.0,1.0,421.2,0.0,0.4,0.0,1.0,0.8,0.0,0.0,49855.473
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,49.7,1.0,44.2,49.7,49.7,0.0,0.0,0.0,0.0,0.6,0.0,1.0,0.8,0.0,0.0,24343.24
0.0,0.0,0.0,0.0,68099.0,0.0,0.0,0.0,0.0,16.7,1.0,12.2,16.7,16.7,0.0,1.0,428.6,0.0,0.3,0.0,1.0,0.8,0.0,0.0,24562.147
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,20.8,1.0,19.8,20.8,20.8,0.0,0.0,0.0,0.0,0.3,0.0,1.0,0.8,0.0,0.0,101333.617
0.0,0.0,0.0,0.0,66711.0,0.0,0.0,0.0,0.0,18.6,1.0,11.9,18.6,18.6,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.5,0.0,0.0,84031.999
0.0,0.0,0.0,0.0,70875.0,0.0,0.0,0.0,0.0,17.4,1.0,15.0,17.4,17.4,0.0,0.0,0.0,0.0,0.3,0.0,1.0,0.7,0.0,0.0,92201.37
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,20.2,1.0,10.3,20.2,20.2,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.5,0.0,0.0,84440.923
0.0,0.0,0.0,0.0,70875.0,0.0,0.0,0.0,0.0,19.2,1.0,14.4,19.2,19.2,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0.8,0.0,0.0,56340.209
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,18.0,1.0,13.5,18.0,18.0,161.4,1.0,274.9,0.0,0.4,0.0,1.0,0.6,0.0,0.0,111941.11
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,25.2,1.0,16.4,25.2,25.2,0.0,0.0,0.0,0.0,0.3,0.0,1.0,0.8,0.0,0.0,41709.896
0.0,0.0,0.0,0.0,66711.0,0.0,0.0,0.0,0.0,14.0,1.0,12.6,14.0,14.0,232.2,1.0,420.9,0.0,0.3,0.0,1.0,0.7,0.0,0.0,82345.776
0.0,0.0,0.0,0.0,68099.0,0.0,0.0,0.0,0.0,15.3,1.0,12.3,15.3,15.3,0.0,1.0,0.0,0.0,0.3,0.0,1.0,0.8,0.0,0.0,36841.585
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,22.5,1.0,19.4,22.5,22.5,0.0,1.0,0.0,0.0,0.3,0.0,1.0,0.7,0.0,0.0,58992.142
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,29.7,1.0,23.0,29.7,29.7,0.0,1.0,0.0,0.0,0.2,0.0,1.0,1.0,0.0,0.0,47433.215
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,16.0,1.0,14.3,16.0,16.0,0.0,0.0,0.0,0.0,0.3,0.0,1.0,0.7,0.0,0.0,82856.561
0.0,0.0,0.0,0.0,66711.0,0.0,0.0,0.0,0.0,20.5,1.0,12.4,20.5,20.5,0.0,0.0,0.0,0.0,0.3,0.0,1.0,0.7,0.0,0.0,63922.655
0.0,0.0,0.0,0.0,1404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63922.655
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,30.4,1.0,28.7,30.4,30.4,0.0,3.0,227.2,0.0,0.6,0.0,1.0,1.0,0.0,0.0,2858.249
0.0,0.0,0.0,0.0,69487.0,0.0,0.0,0.0,0.0,15.9,1.0,11.0,15.9,15.9,0.0,1.0,0.0,0.0,0.4,0.0,1.0,0.6,0.0,0.0,49573.114
0.0,0.0,0.0,0.0,65323.0,0.0,0.0,0.0,0.0,22.9,1.0,12.8,22.9,22.9,89.8,1.0,235.0,0.0,0.3,0.0,1.0,0.7,0.0,0.0,78027.57
0.0,0.0,0.0,0.0,65323.0,0.0,0.0,0.0,0.0,36.0,1.0,10.6,36.0,36.0,0.8,2.0,206.4,0.0,0.2,0.0,1.0,0.6,0.0,0.0,117189.792
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,32.1,1.0,12.1,32.1,32.1,0.0,0.0,0.0,0.0,0.3,0.0,1.0,0.6,0.0,0.0,126680.202
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,40.4,1.0,33.1,40.4,40.4,0.0,1.0,0.0,0.0,0.3,0.0,1.0,0.6,0.0,0.0,14348.054
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,75.9,1.0,73.6,75.9,75.9,0.0,1.0,0.0,0.0,0.3,0.0,1.0,0.9,0.0,0.0,16695.757
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,21.8,1.0,17.1,21.8,21.8,0.0,0.0,0.0,0.0,0.3,0.0,1.0,0.7,0.0,0.0,79750.614
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,19.0,1.0,15.5,19.0,19.0,0.0,0.0,0.0,0.0,0.8,0.0,1.0,1.0,0.0,0.0,74347.725
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,20.6,1.0,18.9,20.6,20.6,0.0,1.0,0.0,0.0,0.3,0.0,1.0,0.8,0.0,0.0,52736.168
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,28.7,1.0,19.0,28.7,28.7,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0.6,0.0,0.0,40123.61
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,33.3,1.0,21.7,33.3,33.3,0.0,1.0,1067.2,0.0,0.3,0.0,1.0,0.5,0.0,0.0,24540.385
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,14.9,1.0,13.3,14.9,14.9,114.8,2.0,314.0,0.0,0.3,0.0,1.0,0.7,0.0,0.0,55612.104
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,22.2,1.0,21.3,22.2,22.2,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0.7,0.0,0.0,57277.704
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,22.3,1.0,19.6,22.3,22.3,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.5,0.0,0.0,58067.674
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,25.5,1.0,20.1,25.5,25.5,0.0,1.0,0.0,0.0,0.3,0.0,1.0,0.6,0.0,0.0,45569.329
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,29.9,1.0,28.9,29.9,29.9,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0.7,0.0,0.0,22745.85
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,18.2,1.0,16.2,18.2,18.2,24.2,2.0,155.6,0.0,0.4,0.0,1.0,0.8,0.0,0.0,74396.282
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,28.8,1.0,26.9,28.8,28.8,29.9,3.0,214.9,0.0,0.5,0.0,1.0,1.0,0.0,0.0,76243.336
0.0,0.0,0.0,0.0,68099.0,0.0,0.0,0.0,0.0,23.0,1.0,19.3,23.0,23.0,34.6,2.0,213.6,0.0,0.3,0.0,1.0,1.1,0.0,0.0,70380.424
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,36.8,1.0,17.9,36.8,36.8,0.0,1.0,0.0,0.0,0.4,0.0,1.0,0.7,0.0,0.0,16666.866
0.0,0.0,0.0,0.0,65171.0,0.0,0.0,0.0,0.0,29.8,1.0,27.4,29.8,29.7,0.0,0.0,0.0,2.0,0.7,0.0,1.0,1.1,0.0,2.0,12028.757
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,32.1,1.0,30.9,32.1,32.1,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.7,0.0,0.0,19555.83
0.0,0.0,0.0,0.0,68099.0,0.0,0.0,0.0,0.0,23.1,1.0,16.3,23.1,23.1,0.0,1.0,0.0,0.0,0.3,0.0,1.0,0.4,0.0,0.0,50754.223
0.0,0.0,0.0,0.0,70875.0,0.0,0.0,0.0,0.0,13.1,1.0,12.2,13.1,13.1,86.2,1.0,211.8,0.0,0.3,0.0,1.0,0.7,0.0,0.0,75182.445
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,16.3,1.0,14.9,16.3,16.3,13.0,9.0,27.3,1.0,0.2,0.0,1.0,0.3,0.0,0.0,22531.365
0.0,0.0,0.0,0.0,66711.0,0.0,0.0,0.0,0.0,14.8,1.0,11.6,14.8,14.8,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0.6,0.0,0.0,89147.77
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,22.7,1.0,18.4,22.7,22.7,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0.6,0.0,0.0,31460.904
0.0,0.0,0.0,0.0,66711.0,0.0,0.0,0.0,0.0,18.2,1.0,10.6,18.2,18.2,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.6,0.0,0.0,37991.642
0.0,0.0,0.0,0.0,61190.0,0.0,0.0,0.0,0.0,28.0,1.0,24.4,28.0,28.0,180.2,3.0,804.8,0.0,0.3,0.0,1.0,0.7,0.0,0.0,2144.864
0.0,0.0,0.0,0.0,66711.0,0.0,0.0,0.0,0.0,18.1,1.0,13.7,18.1,18.1,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0.7,0.0,0.0,51302.166
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,33.2,1.0,24.6,33.2,33.2,0.8,4.0,30.0,0.0,0.4,0.0,1.0,0.7,0.0,0.0,21342.952
0.0,0.0,0.0,0.0,65323.0,0.0,0.0,0.0,0.0,18.9,1.0,16.4,18.9,18.9,0.0,1.0,0.0,0.0,0.3,0.0,1.0,0.8,0.0,0.0,33918.061
0.0,0.0,0.0,0.0,65323.0,0.0,0.0,0.0,0.0,29.3,1.0,14.5,29.3,29.3,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0.8,0.0,0.0,14838.216
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,33.2,1.0,29.1,33.2,33.2,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.6,0.0,0.0,42264.63
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,48.5,1.0,42.9,48.5,48.5,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.2,0.0,0.0,45282.211
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,25.9,1.0,25.0,25.9,25.9,0.0,1.0,0.0,0.0,0.6,0.0,1.0,1.0,0.0,0.0,28105.91
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,13.7,1.0,13.0,13.7,13.7,0.0,1.0,0.0,0.0,0.3,0.0,1.0,0.5,0.0,0.0,23604.943
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,28.4,1.0,23.1,28.4,28.4,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.8,0.0,0.0,41814.591
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,41.2,1.0,34.9,41.2,41.2,237.8,3.0,460.0,0.0,0.5,0.0,1.0,0.8,0.0,0.0,11917.864
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,16.1,1.0,13.1,16.1,16.1,207.6,1.0,275.4,0.0,0.2,0.0,1.0,0.7,0.0,0.0,91466.92
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,27.5,1.0,26.8,27.5,27.5,0.0,1.0,0.0,0.0,0.6,0.0,1.0,0.8,0.0,0.0,23354.984
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,34.8,1.0,29.4,34.8,34.8,0.0,1.0,0.0,0.0,0.4,0.0,1.0,0.7,0.0,0.0,17695.117
0.0,0.0,0.0,0.0,68099.0,0.0,0.0,0.0,0.0,15.1,1.0,9.5,15.1,15.1,178.0,3.0,253.9,0.0,0.2,0.0,1.0,0.7,0.0,0.0,75897.526
0.0,0.0,0.0,0.0,65840.0,5667.0,6.0,0.259,17555.0,66.5,1.0,11.4,66.5,66.5,0.0,0.0,0.0,0.0,0.2,0.2,1.0,0.7,0.0,0.0,67345.859
0.0,0.0,0.0,0.0,64452.0,613.0,1.0,0.519,1210.0,63.0,1.0,27.5,63.0,63.0,0.0,1.0,0.0,0.0,0.2,0.1,1.0,0.8,0.0,0.0,11614.883
0.0,0.0,0.0,0.0,65323.0,0.0,0.0,0.0,0.0,16.3,1.0,13.5,16.3,16.3,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0.8,0.0,0.0,52152.415
0.0,0.0,0.0,0.0,66711.0,0.0,0.0,0.0,0.0,31.8,1.0,23.8,31.8,31.8,0.0,1.0,219.7,0.0,0.5,0.0,1.0,0.8,0.0,0.0,12920.397
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,16.2,1.0,13.1,16.2,16.2,0.0,1.0,0.0,0.0,0.2,0.0,1.0,0.7,0.0,0.0,33792.744
0.0,0.0,0.0,0.0,68099.0,0.0,0.0,0.0,0.0,14.9,1.0,12.3,14.9,14.9,0.0,2.0,218.7,0.0,0.4,0.0,1.0,0.7,0.0,0.0,13984.794
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,17.4,1.0,13.6,17.4,17.4,0.0,1.0,219.3,0.0,0.2,0.0,1.0,0.7,0.0,0.0,12166.911
0.0,0.0,0.0,0.0,68099.0,0.0,0.0,0.0,0.0,17.5,1.0,13.3,17.5,17.5,160.6,1.0,252.8,0.0,0.3,0.0,1.0,0.6,0.0,0.0,108898.614
0.0,0.0,0.0,0.0,68099.0,0.0,0.0,0.0,0.0,14.6,1.0,13.0,14.6,14.6,0.0,0.0,0.0,0.0,0.3,0.0,1.0,0.7,0.0,0.0,116377.951
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,25.9,1.0,19.6,25.9,25.9,0.0,1.0,0.0,0.0,0.2,0.0,1.0,0.4,0.0,0.0,48007.45
0.0,0.0,0.0,0.0,58383.0,0.0,0.0,0.0,0.0,47.6,1.0,46.7,47.6,47.6,0.0,0.0,0.0,0.0,0.4,0.0,1.0,1.0,0.0,0.0,30104.474
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,24.0,1.0,21.2,24.0,24.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,5.0,108153.64
0.0,0.0,0.0,0.0,68099.0,0.0,0.0,0.0,0.0,26.6,1.0,13.2,26.6,26.6,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0.6,0.0,0.0,54525.498
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,16.1,1.0,12.8,16.1,16.1,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.8,0.0,0.0,62253.882
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,22.0,1.0,12.6,22.0,22.0,143.5,1.0,259.5,0.0,0.3,0.0,1.0,1.0,0.0,0.0,107091.834
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,18.9,1.0,14.5,18.9,18.9,0.0,1.0,223.4,0.0,0.3,0.0,1.0,0.6,0.0,0.0,18061.549
0.0,0.0,0.0,0.0,68099.0,0.0,0.0,0.0,0.0,14.8,1.0,10.6,14.8,14.8,0.0,0.0,0.0,0.0,0.3,0.0,1.0,0.5,0.0,0.0,57131.766
0.0,0.0,0.0,0.0,70875.0,0.0,0.0,0.0,0.0,21.1,1.0,16.7,21.1,21.1,7.3,4.0,30.0,0.0,0.4,0.0,1.0,0.8,0.0,0.0,41394.225
0.0,0.0,0.0,0.0,70875.0,0.0,0.0,0.0,0.0,16.3,1.0,13.3,16.3,16.3,19.9,6.0,48.0,0.0,0.3,0.0,1.0,0.6,0.0,0.0,53916.365
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,31.5,1.0,23.0,31.5,31.5,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0.9,0.0,14.0,43551.237
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,13.6,1.0,10.8,13.6,13.6,0.0,1.0,0.0,0.0,0.2,0.0,1.0,0.5,0.0,0.0,76231.61
0.0,0.0,0.0,0.0,65323.0,0.0,0.0,0.0,0.0,27.1,1.0,10.4,27.1,27.1,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.6,0.0,0.0,23229.33
0.0,0.0,0.0,0.0,68099.0,0.0,0.0,0.0,0.0,16.3,1.0,15.4,16.3,16.3,0.0,0.0,0.0,0.0,0.6,0.0,1.0,0.9,0.0,0.0,51040.429
0.0,0.0,0.0,0.0,65323.0,0.0,0.0,0.0,0.0,16.6,1.0,12.3,16.6,16.6,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.8,0.0,0.0,55204.429
0.0,0.0,0.0,0.0,61190.0,0.0,0.0,0.0,0.0,47.2,1.0,43.3,47.2,47.2,0.0,1.0,0.0,0.0,0.2,0.0,1.0,0.5,0.0,0.0,14751.859
0.0,0.0,0.0,0.0,72263.0,0.0,0.0,0.0,0.0,38.4,1.0,31.5,38.4,38.4,0.0,2.0,233.0,0.0,0.6,0.0,1.0,1.2,0.0,0.0,3310.03
0.0,0.0,0.0,0.0,66711.0,0.0,0.0,0.0,0.0,40.2,1.0,35.3,40.2,40.1,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.7,0.0,0.0,14149.768
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,33.3,1.0,24.7,33.3,33.3,0.0,0.0,0.0,0.0,0.3,0.0,1.0,0.8,0.0,0.0,24048.191
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,19.5,1.0,14.9,19.5,19.5,0.0,1.0,0.0,0.0,0.4,0.0,1.0,0.6,0.0,0.0,57836.077
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,15.3,1.0,13.2,15.3,15.3,38.2,1.0,178.1,0.0,0.4,0.0,1.0,0.6,0.0,0.0,106696.849
0.0,0.0,0.0,0.0,65323.0,0.0,0.0,0.0,0.0,12.6,1.0,10.6,12.6,12.6,0.0,0.0,0.0,0.0,0.3,0.0,1.0,0.8,0.0,0.0,34390.437
0.0,0.0,0.0,0.0,65323.0,0.0,0.0,0.0,0.0,16.0,1.0,14.1,16.0,16.0,0.0,1.0,225.4,0.0,0.4,0.0,1.0,1.0,0.0,13.0,141206.495
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,14.5,1.0,13.7,14.5,14.5,0.0,0.0,0.0,0.0,1.1,0.0,1.0,1.3,0.0,0.0,83985.659
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,16.6,1.0,15.3,16.6,16.6,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.3,0.0,0.0,96774.632
0.0,0.0,0.0,0.0,65323.0,0.0,0.0,0.0,0.0,13.8,1.0,12.5,13.8,13.8,0.0,1.0,0.0,0.0,0.5,0.0,1.0,1.3,0.0,2.0,50656.547
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,36.0,1.0,29.8,36.0,36.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.6,0.0,0.0,20423.528
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,18.9,1.0,16.4,18.9,18.9,0.0,4.0,153.7,0.0,0.5,0.0,1.0,1.0,0.0,5.0,25626.208
0.0,0.0,0.0,0.0,68099.0,0.0,0.0,0.0,0.0,18.2,1.0,16.8,18.2,18.2,10.1,4.0,67.1,0.0,0.2,0.0,1.0,0.6,0.0,0.0,56754.23
0.0,0.0,0.0,0.0,70875.0,0.0,0.0,0.0,0.0,13.6,1.0,12.6,13.6,13.6,182.9,1.0,258.1,0.0,1.1,0.0,1.0,1.6,0.0,0.0,75118.659
0.0,0.0,0.0,0.0,72263.0,0.0,0.0,0.0,0.0,15.8,1.0,11.6,15.8,15.8,19.8,1.0,246.0,0.0,0.7,0.0,1.0,1.6,0.0,2.0,42596.63
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,24.4,1.0,18.6,24.4,24.4,0.0,1.0,0.0,0.0,0.3,0.0,1.0,0.6,0.0,0.0,94031.944
0.0,0.0,0.0,0.0,65323.0,0.0,0.0,0.0,0.0,23.1,1.0,22.2,23.1,23.1,0.0,0.0,0.0,0.0,0.3,0.0,1.0,0.7,0.0,0.0,45994.454
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,36.7,1.0,27.3,36.7,36.7,0.0,1.0,0.0,0.0,1.1,0.0,1.0,1.9,0.0,7.0,31697.261
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,21.8,1.0,21.1,21.8,21.8,223.5,1.0,345.3,0.0,0.4,0.0,1.0,0.5,0.0,0.0,67804.296
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,24.4,1.0,22.3,24.4,24.3,0.0,0.0,0.0,0.0,0.3,0.0,1.0,0.8,0.0,0.0,79044.717
0.0,0.0,0.0,0.0,66711.0,0.0,0.0,0.0,0.0,23.9,1.0,20.1,23.9,23.9,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0.7,0.0,0.0,36183.277
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,27.8,1.0,23.0,27.8,27.8,0.0,0.0,0.0,0.0,0.3,0.0,1.0,1.2,0.0,0.0,37160.429
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,253.4,1.0,242.3,253.4,253.4,0.2,1.0,276.5,0.0,0.4,0.0,1.0,0.7,0.0,0.0,52226.97
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,19.1,1.0,17.9,19.1,19.1,0.0,0.0,0.0,0.0,0.3,0.0,1.0,0.6,0.0,0.0,85380.342
0.0,0.0,0.0,0.0,68099.0,0.0,0.0,0.0,0.0,43.9,1.0,28.6,43.9,43.9,0.0,0.0,0.0,0.0,0.3,0.0,1.0,0.6,0.0,0.0,2487.058
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,22.6,1.0,18.0,22.6,22.6,169.9,1.0,307.8,0.0,0.4,0.0,1.0,0.8,0.0,0.0,113386.216
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,30.4,1.0,24.0,30.4,30.4,15.3,1.0,269.2,0.0,0.2,0.0,1.0,1.0,0.0,0.0,54793.581
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,26.2,1.0,19.4,26.2,26.2,0.0,0.0,0.0,0.0,0.4,0.0,1.0,1.7,0.0,0.0,84731.214
0.0,0.0,0.0,0.0,68099.0,0.0,0.0,0.0,0.0,27.7,1.0,20.0,27.7,27.7,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,82636.067
0.0,0.0,0.0,0.0,66711.0,0.0,0.0,0.0,0.0,24.9,1.0,24.5,24.9,24.9,8.9,3.0,228.5,0.0,0.4,0.0,1.0,0.7,0.0,0.0,49101.987
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,24.7,1.0,19.8,24.7,24.7,79.7,2.0,245.0,0.0,0.2,0.0,1.0,0.5,0.0,0.0,102467.811
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,25.0,1.0,23.9,25.0,25.0,149.2,2.0,343.1,0.0,0.5,0.0,1.0,0.8,0.0,0.0,64231.981
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,29.7,1.0,24.6,29.7,29.7,0.0,0.0,0.0,0.0,0.6,0.0,1.0,0.9,0.0,0.0,91335.258
0.0,0.0,0.0,0.0,68099.0,0.0,0.0,0.0,0.0,23.8,1.0,22.0,23.8,23.8,0.0,0.0,0.0,0.0,0.4,0.0,1.0,1.1,0.0,0.0,92854.583
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,29.9,1.0,21.6,29.9,29.9,0.0,0.0,0.0,0.0,0.3,0.0,1.0,1.1,0.0,0.0,61377.786
0.0,0.0,0.0,0.0,68099.0,0.0,0.0,0.0,0.0,21.5,1.0,20.8,21.5,21.5,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0.7,0.0,0.0,99268.273
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,32.9,1.0,27.9,32.9,32.9,0.0,0.0,0.0,0.0,0.3,0.0,1.0,0.6,0.0,0.0,58730.742
0.0,0.0,0.0,0.0,59771.0,0.0,0.0,0.0,0.0,41.4,1.0,40.6,41.4,41.4,1.9,1.0,951.0,0.0,1.1,0.0,1.0,2.1,0.0,0.0,24152.886
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,37.8,1.0,33.0,37.8,37.8,0.0,0.0,0.0,0.0,0.3,0.0,1.0,2.4,0.0,0.0,32525.302
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,32.8,1.0,14.4,32.8,32.8,0.0,0.0,0.0,0.0,0.6,0.0,1.0,1.3,0.0,0.0,13904.806
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,14.0,1.0,13.0,14.0,14.0,0.0,1.0,0.0,0.0,0.2,0.0,1.0,1.0,0.0,0.0,19783.918
0.0,0.0,0.0,0.0,68099.0,0.0,0.0,0.0,0.0,20.3,1.0,16.4,20.3,20.3,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0.6,0.0,0.0,9206.565
0.0,0.0,0.0,0.0,69487.0,0.0,0.0,0.0,0.0,29.7,1.0,23.5,29.7,29.7,0.0,1.0,0.0,0.0,0.1,0.0,1.0,0.8,0.0,0.0,3119.986
