abs.rtt.max,abs.packetlost.sum,total.packets.b2a,pure.acks.sent.a2b,sack.pkts.sent.a2b,dsack.pkts.sent.a2b,max.sack.blks.ack.a2b,actual.data.pkts.b2a,rexmt.data.pkts.b2a,rexmt.data.bytes.b2a,outoforder.pkts.b2a,pushed.data.pkts.b2a,adv.wind.scale.a2b,mss.requested.b2a,min.segm.size.b2a,avg.segm.size.b2a,min.win.adv.a2b,initial.window.bytes.b2a,initial.window.pkts.b2a,truncated.data.b2a,truncated.packets.b2a,idletime.max.b2a,hardware.dups.b2a,rtt.from.3whs.a2b,rtt.from.3whs.b2a,post.loss.acks.a2b,ambiguous.acks.a2b,segs.cum.acked.a2b,duplicate.acks.a2b,triple.dupacks.a2b,max.retrans.b2a,transfer.datarate
188.0,0.0,346.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1320.0,0.0,0.0,88064.0,0.0,0.0,0.0,0.0,24.0,0.0,19.0,0.0,0.0,0.0,1017.0,0.0,0.0,0.0,23068.0507497116
312.0,0.0,1154.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,46.0,0.0,34.0,0.0,261.0,0.0,825.0,45.0,3.0,0.0,9385.26513374003
346.0,221.0,1469.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,69.0,0.0,31.0,0.0,336.0,25.0,1199.0,745.0,13.0,0.0,4653.32712889716
102.0,0.0,143.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1320.0,258.0,1558.0,65535.0,2860.0,1.0,1396.0,1.0,70.0,0.0,27.0,1.0,0.0,0.0,155.0,0.0,0.0,0.0,1503.53330326267
83.0,0.0,872.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,894.0,65535.0,2560.0,1.0,1558.0,2.0,94.0,0.0,49.0,0.0,0.0,0.0,1040.0,0.0,0.0,0.0,8764.24189307625
224.0,0.0,1059.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,8.0,1320.0,243.0,894.0,87808.0,2616.0,1.0,1626.0,2.0,93.0,0.0,40.0,0.0,394.0,0.0,956.0,75.0,8.0,0.0,18484.2883548983
151.0,0.0,439.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1320.0,0.0,0.0,88064.0,0.0,0.0,0.0,0.0,25.0,0.0,18.0,0.0,0.0,0.0,1360.0,0.0,0.0,0.0,25839.7932816537
102.0,0.0,1122.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,40.0,0.0,31.0,0.0,644.0,0.0,922.0,113.0,13.0,0.0,17406.4403829417
247.0,0.0,1070.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,50.0,0.0,31.0,0.0,512.0,0.0,954.0,84.0,8.0,0.0,19083.9694656489
39.0,0.0,309.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1320.0,258.0,1038.0,65535.0,2560.0,1.0,1096.0,1.0,73.0,0.0,18.0,0.0,0.0,0.0,691.0,0.0,0.0,0.0,16339.8692810458
60.0,0.0,754.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,894.0,65535.0,2560.0,1.0,1558.0,2.0,90.0,0.0,39.0,0.0,0.0,0.0,1158.0,1.0,0.0,0.0,12180.2679658952
132.0,0.0,1113.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,48.0,0.0,32.0,0.0,43.0,0.0,893.0,58.0,1.0,0.0,23094.688221709
88.0,1.0,133.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1320.0,258.0,1038.0,65535.0,2560.0,1.0,1096.0,1.0,238.0,0.0,39.0,0.0,5.0,0.0,125.0,0.0,0.0,0.0,7852.37534354142
232.0,0.0,696.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,49.0,0.0,36.0,1.0,0.0,0.0,1220.0,1.0,0.0,0.0,18656.7164179104
129.0,0.0,694.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,8.0,1320.0,242.0,894.0,87808.0,2616.0,1.0,1626.0,2.0,94.0,0.0,31.0,0.0,0.0,0.0,1229.0,1.0,0.0,0.0,24330.900243309
199.0,-1.0,1040.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,98.0,0.0,36.0,0.0,176.0,0.0,940.0,58.0,2.0,0.0,11179.4298490777
79.0,0.0,472.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,1320.0,433.0,432.0,88064.0,433.0,1.0,0.0,0.0,26.0,0.0,31.0,0.0,64.0,0.0,1448.0,3.0,0.0,0.0,36900.36900369
144.0,0.0,521.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,1320.0,433.0,432.0,88064.0,433.0,1.0,0.0,0.0,24.0,0.0,18.0,0.0,0.0,0.0,1414.0,0.0,0.0,0.0,20533.8809034908
37.0,0.0,285.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1320.0,258.0,1557.0,65535.0,2859.0,1.0,1395.0,1.0,73.0,0.0,18.0,0.0,0.0,0.0,424.0,0.0,0.0,0.0,14869.8884758364
513.0,-8.0,1177.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,157.0,0.0,28.0,0.0,494.0,0.0,782.0,32.0,2.0,0.0,6169.03146206046
115.0,0.0,317.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1320.0,0.0,0.0,88064.0,0.0,0.0,0.0,0.0,27.0,0.0,97.0,1.0,0.0,0.0,405.0,0.0,0.0,0.0,13123.3595800525
584.0,62.0,943.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,85.0,0.0,31.0,0.0,15.0,44.0,1113.0,140.0,1.0,0.0,8783.48704435661
157.0,0.0,856.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,894.0,65535.0,2560.0,1.0,1558.0,2.0,114.0,0.0,34.0,0.0,0.0,0.0,1053.0,3.0,0.0,0.0,9638.55421686747
66.0,0.0,773.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,894.0,65535.0,1280.0,1.0,578.0,2.0,92.0,0.0,32.0,0.0,0.0,0.0,1135.0,1.0,0.0,0.0,11454.753722795
144.0,0.0,1061.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,42.0,0.0,39.0,1.0,358.0,0.0,981.0,69.0,8.0,0.0,14224.7510668563
205.0,1.0,880.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,49.0,0.0,33.0,0.0,1.0,0.0,1250.0,215.0,1.0,0.0,17985.6115107914
155.0,0.0,853.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,894.0,65535.0,1280.0,1.0,577.0,2.0,100.0,0.0,28.0,0.0,0.0,0.0,1054.0,0.0,0.0,0.0,8795.07475813544
110.0,0.0,468.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,1320.0,433.0,432.0,88064.0,433.0,1.0,0.0,0.0,23.0,0.0,20.0,0.0,0.0,0.0,1448.0,0.0,0.0,0.0,24600.24600246
82.0,0.0,1076.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,57.0,0.0,36.0,0.0,112.0,0.0,876.0,29.0,1.0,0.0,11520.7373271889
368.0,1.0,1255.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,79.0,0.0,36.0,0.0,443.0,0.0,819.0,154.0,1.0,0.0,5406.86672073533
63.0,23.0,855.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,894.0,65535.0,2560.0,1.0,1558.0,2.0,94.0,0.0,27.0,0.0,44.0,7.0,1077.0,26.0,1.0,0.0,11534.0253748558
116.0,0.0,865.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,894.0,65535.0,1280.0,1.0,577.0,2.0,86.0,0.0,36.0,0.0,0.0,0.0,1042.0,2.0,0.0,0.0,9699.32104752667
220.0,0.0,299.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1320.0,0.0,0.0,88064.0,0.0,0.0,0.0,0.0,23.0,0.0,18.0,1.0,0.0,0.0,376.0,0.0,0.0,0.0,11254.9240292628
69.0,0.0,856.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,894.0,65535.0,1280.0,1.0,578.0,2.0,89.0,0.0,25.0,1.0,0.0,0.0,1052.0,0.0,0.0,0.0,11976.0479041916
118.0,0.0,1004.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,39.0,0.0,31.0,0.0,468.0,0.0,1000.0,73.0,5.0,0.0,20682.5232678387
214.0,0.0,753.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,44.0,0.0,31.0,0.0,0.0,0.0,1169.0,2.0,0.0,0.0,16849.199663016
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,65535.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10770.0592353258
152.0,25.0,899.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,596.0,65535.0,536.0,1.0,462.0,1.0,134.0,0.0,47.0,0.0,45.0,11.0,1044.0,29.0,1.0,0.0,9666.5055582407
423.0,0.0,795.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,90.0,0.0,40.0,1.0,0.0,0.0,1121.0,1.0,0.0,0.0,11461.3180515759
162.0,0.0,705.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,8.0,1320.0,258.0,894.0,87808.0,1308.0,1.0,560.0,2.0,121.0,0.0,89.0,0.0,0.0,0.0,1220.0,2.0,0.0,0.0,22701.4755959137
89.0,0.0,623.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,35.0,0.0,31.0,0.0,0.0,0.0,1294.0,0.0,0.0,0.0,36697.247706422
364.0,238.0,1393.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,49.0,0.0,34.0,0.0,51.0,40.0,1165.0,640.0,9.0,0.0,4540.29511918275
283.0,0.0,367.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,8.0,1320.0,243.0,1038.0,87808.0,2616.0,1.0,1164.0,1.0,86.0,0.0,27.0,0.0,0.0,0.0,673.0,0.0,0.0,0.0,14347.2022955524
84.0,0.0,666.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,894.0,65535.0,2560.0,1.0,1558.0,2.0,89.0,0.0,34.0,0.0,0.0,0.0,1242.0,1.0,0.0,0.0,10958.904109589
218.0,0.0,665.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,42.0,0.0,36.0,0.0,0.0,0.0,1251.0,0.0,0.0,0.0,20000.0
180.0,0.0,688.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,49.0,0.0,32.0,0.0,0.0,0.0,1227.0,0.0,0.0,0.0,20964.3605870021
293.0,0.0,735.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,8.0,1320.0,258.0,894.0,87808.0,1308.0,1.0,561.0,2.0,103.0,0.0,27.0,0.0,0.0,0.0,1190.0,0.0,0.0,0.0,15772.8706624606
137.0,0.0,485.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,8.0,1320.0,258.0,1038.0,87808.0,1308.0,1.0,98.0,1.0,93.0,0.0,40.0,0.0,0.0,0.0,994.0,0.0,0.0,0.0,20470.8290685773
594.0,-8.0,815.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,82.0,0.0,30.0,0.0,0.0,0.0,1131.0,7.0,1.0,0.0,11299.4350282486
87.0,0.0,704.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,894.0,65535.0,2560.0,1.0,1558.0,2.0,107.0,0.0,32.0,0.0,0.0,0.0,1261.0,0.0,0.0,0.0,10504.2016806723
459.0,0.0,791.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,8.0,1320.0,243.0,894.0,87808.0,2616.0,1.0,1626.0,2.0,87.0,0.0,30.0,0.0,0.0,0.0,1130.0,0.0,0.0,0.0,7385.52437223043
445.0,0.0,1017.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,56.0,0.0,35.0,0.0,22.0,0.0,927.0,19.0,0.0,0.0,10085.7286938981
70.0,0.0,802.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,715.0,65535.0,1280.0,1.0,462.0,1.0,88.0,0.0,39.0,0.0,0.0,0.0,1104.0,0.0,0.0,0.0,10781.6711590296
331.0,0.0,452.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,8.0,1320.0,244.0,1038.0,87808.0,2616.0,1.0,1164.0,1.0,91.0,0.0,33.0,0.0,108.0,0.0,378.0,6.0,0.0,0.0,11709.6018735363
984.0,-3.0,903.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,95.0,0.0,100.0,1.0,0.0,0.0,1019.0,3.0,1.0,0.0,5327.6505061268
90.0,0.0,847.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,894.0,65535.0,1280.0,1.0,577.0,2.0,106.0,0.0,45.0,0.0,0.0,0.0,1059.0,0.0,0.0,0.0,9891.19683481701
8654.0,-1.0,1100.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,208.0,0.0,31.0,0.0,0.0,0.0,816.0,1.0,0.0,0.0,699.692135460397
138.0,0.0,682.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,47.0,0.0,34.0,1.0,0.0,0.0,1252.0,0.0,0.0,0.0,20768.4319833853
238.0,0.0,921.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,894.0,65535.0,2560.0,1.0,1558.0,2.0,102.0,0.0,33.0,0.0,0.0,0.0,984.0,0.0,0.0,0.0,4246.28450106157
1437.0,0.0,883.0,5.0,0.0,0.0,0.0,5.0,1.0,258.0,0.0,3.0,0.0,1320.0,258.0,674.0,65535.0,1280.0,1.0,0.0,0.0,137.0,0.0,48.0,0.0,0.0,0.0,961.0,0.0,0.0,0.0,889.561001645688
637.0,0.0,927.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,72.0,0.0,36.0,0.0,0.0,0.0,989.0,1.0,0.0,0.0,6435.00643500643
136.0,0.0,1071.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,89.0,0.0,32.0,0.0,522.0,0.0,930.0,63.0,4.0,0.0,21097.0464135021
1620.0,0.0,968.0,5.0,0.0,0.0,0.0,5.0,1.0,258.0,0.0,4.0,0.0,1320.0,258.0,767.0,65535.0,1280.0,1.0,578.0,2.0,524.0,0.0,32.0,0.0,0.0,0.0,938.0,0.0,0.0,0.0,1029.12421529279
64.0,0.0,840.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,3.0,0.0,1320.0,258.0,715.0,65535.0,1280.0,1.0,462.0,1.0,103.0,0.0,28.0,0.0,0.0,0.0,1066.0,0.0,0.0,0.0,11580.7759119861
364.0,0.0,875.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,47.0,0.0,33.0,0.0,0.0,0.0,1041.0,1.0,0.0,0.0,11648.223645894
1582.0,-5.0,1088.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,57.0,0.0,39.0,0.0,201.0,0.0,839.0,12.0,1.0,0.0,4070.83248524323
277.0,0.0,933.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,894.0,65535.0,1280.0,1.0,577.0,2.0,93.0,0.0,33.0,0.0,0.0,0.0,972.0,0.0,0.0,0.0,3683.24125230203
69.0,0.0,845.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,894.0,65535.0,2560.0,1.0,1558.0,2.0,97.0,0.0,31.0,0.0,0.0,0.0,1067.0,0.0,0.0,0.0,11350.7377979569
228.0,0.0,931.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,68.0,0.0,31.0,0.0,285.0,0.0,1049.0,32.0,1.0,0.0,18181.8181818182
78.0,0.0,806.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,894.0,65535.0,2560.0,1.0,1558.0,2.0,89.0,0.0,31.0,1.0,0.0,0.0,1114.0,0.0,0.0,0.0,11567.3799884326
378.0,0.0,1043.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,57.0,0.0,28.0,0.0,650.0,0.0,939.0,53.0,6.0,0.0,11554.0150202195
709.0,0.0,1201.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,8.0,1320.0,258.0,894.0,87808.0,1308.0,1.0,562.0,2.0,106.0,0.0,33.0,0.0,622.0,0.0,792.0,40.0,0.0,0.0,5929.43966795138
281.0,0.0,1091.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,47.0,0.0,31.0,0.0,473.0,0.0,873.0,37.0,1.0,0.0,10277.4922918808
75.0,0.0,846.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,894.0,65535.0,1280.0,1.0,578.0,2.0,96.0,0.0,31.0,0.0,0.0,0.0,1078.0,0.0,0.0,0.0,11019.2837465565
193.0,0.0,301.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1320.0,0.0,0.0,87808.0,0.0,0.0,0.0,0.0,49.0,0.0,40.0,0.0,49.0,0.0,213.0,12.0,0.0,0.0,11876.4845605701
808.0,0.0,1052.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,8.0,1320.0,258.0,894.0,87808.0,1308.0,1.0,562.0,2.0,107.0,0.0,32.0,1.0,623.0,0.0,911.0,33.0,2.0,0.0,7181.32854578097
781.0,27.0,893.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,894.0,65535.0,2560.0,1.0,1558.0,2.0,477.0,0.0,31.0,0.0,1.0,26.0,1053.0,40.0,1.0,0.0,4316.85732786531
135.0,0.0,1058.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,8.0,1320.0,243.0,894.0,87808.0,2616.0,1.0,1626.0,2.0,96.0,0.0,28.0,0.0,762.0,0.0,960.0,74.0,6.0,0.0,20597.3223480947
207.0,0.0,1030.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,59.0,0.0,33.0,0.0,705.0,0.0,1044.0,53.0,6.0,0.0,18674.1363211951
238.0,0.0,1054.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,85.0,0.0,33.0,0.0,583.0,0.0,953.0,83.0,5.0,0.0,14336.917562724
124.0,0.0,1054.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,55.0,0.0,35.0,0.0,392.0,0.0,956.0,71.0,3.0,0.0,20855.0573514077
346.0,0.0,1055.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,8.0,1320.0,258.0,894.0,87808.0,1308.0,1.0,560.0,2.0,100.0,0.0,35.0,1.0,408.0,0.0,982.0,109.0,16.0,0.0,13271.400132714
355.0,322.0,1527.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,77.0,0.0,33.0,0.0,162.0,177.0,1221.0,828.0,7.0,0.0,5526.38850511191
277.0,-16.0,1134.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,8.0,1320.0,258.0,894.0,87808.0,1308.0,1.0,562.0,2.0,145.0,0.0,32.0,0.0,640.0,0.0,887.0,88.0,5.0,0.0,10498.687664042
166.0,0.0,1215.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,40.0,0.0,28.0,0.0,432.0,0.0,808.0,75.0,0.0,0.0,23837.9022646007
183.0,0.0,984.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,83.0,0.0,45.0,1.0,562.0,0.0,1007.0,62.0,4.0,0.0,15117.1579743008
60.0,0.0,973.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,8.0,1320.0,243.0,894.0,87808.0,2616.0,1.0,1626.0,2.0,101.0,0.0,28.0,0.0,117.0,0.0,1030.0,62.0,1.0,0.0,6176.65225447807
326.0,0.0,1115.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,39.0,0.0,26.0,0.0,685.0,0.0,860.0,58.0,3.0,0.0,11031.4396028682
489.0,0.0,1157.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,87.0,0.0,28.0,1.0,832.0,0.0,844.0,75.0,4.0,0.0,9029.3453724605
343.0,0.0,1043.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,8.0,1320.0,258.0,894.0,87808.0,1308.0,1.0,561.0,2.0,113.0,0.0,47.0,0.0,600.0,0.0,964.0,74.0,4.0,0.0,13227.5132275132
218.0,0.0,990.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,8.0,1320.0,258.0,894.0,87808.0,1308.0,1.0,560.0,2.0,88.0,0.0,22.0,0.0,653.0,0.0,976.0,37.0,2.0,0.0,20746.887966805
549.0,0.0,1118.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,39.0,0.0,27.0,0.0,678.0,0.0,825.0,27.0,2.0,0.0,7971.30330809087
182.0,0.0,1028.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,47.0,0.0,26.0,0.0,662.0,0.0,995.0,98.0,13.0,0.0,20898.6415882968
331.0,0.0,1161.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,8.0,1320.0,243.0,715.0,87808.0,1308.0,1.0,462.0,1.0,134.0,0.0,27.0,0.0,280.0,0.0,793.0,23.0,0.0,0.0,5846.24378836597
70.0,0.0,1098.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,8.0,1320.0,244.0,894.0,87808.0,2616.0,1.0,1626.0,2.0,90.0,0.0,28.0,0.0,422.0,0.0,955.0,104.0,8.0,0.0,20449.8977505112
513.0,0.0,1118.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,38.0,0.0,28.0,1.0,410.0,0.0,831.0,30.0,0.0,0.0,8877.05281846427
666.0,0.0,872.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,64.0,0.0,37.0,0.0,0.0,0.0,1044.0,1.0,0.0,0.0,9713.45313258863
150.0,0.0,1132.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,48.0,0.0,34.0,0.0,544.0,0.0,868.0,69.0,1.0,0.0,22002.200220022
207.0,0.0,953.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,115.0,0.0,35.0,0.0,434.0,0.0,1012.0,34.0,4.0,0.0,17590.1495162709
211.0,0.0,796.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,47.0,0.0,36.0,0.0,0.0,0.0,1121.0,1.0,0.0,0.0,19627.0853778214
