resets.sent.b2a,sack.pkts.sent.a2b,dsack.pkts.sent.a2b,max.sack.blks.ack.a2b,actual.data.bytes.b2a,rexmt.data.pkts.b2a,rexmt.data.bytes.b2a,outoforder.pkts.b2a,pushed.data.pkts.b2a,adv.wind.scale.a2b,mss.requested.b2a,max.segm.size.b2a,min.segm.size.b2a,max.win.adv.a2b,min.win.adv.a2b,avg.win.adv.a2b,initial.window.bytes.b2a,initial.window.pkts.b2a,truncated.data.b2a,truncated.packets.b2a,idletime.max.b2a,hardware.dups.b2a,rtt.from.3whs.a2b,rtt.from.3whs.b2a,post.loss.acks.a2b,ambiguous.acks.a2b,duplicate.acks.a2b,triple.dupacks.a2b,max.retrans.b2a,min.retr.time.b2a,sdv.retr.time.b2a,transfer.datarate
0.0,4.0,0.0,1.0,5000382.0,0.0,0.0,4.0,703.0,9.0,1320.0,10464.0,3.0,3144704.0,88064.0,2140936.0,3924.0,1.0,4998930.0,1260.0,29.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78585.4616895874
0.0,17.0,1.0,1.0,5001690.0,1.0,1308.0,15.0,3.0,8.0,1320.0,5232.0,1206.0,3709696.0,87808.0,2819400.0,2616.0,1.0,5000238.0,2855.0,80.0,0.0,33.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,13342.2281521014
0.0,35.0,1.0,3.0,5014289.0,1.0,1.0,12.0,46.0,9.0,1320.0,10464.0,1.0,4989952.0,88064.0,2735568.0,2860.0,1.0,3311624.0,981.0,301.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36133.69467028
0.0,4.0,1.0,1.0,5015596.0,1.0,1308.0,2.0,6.0,8.0,1320.0,5232.0,222.0,4193280.0,87808.0,2978055.0,2616.0,1.0,2198616.0,1210.0,87.0,0.0,35.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,30769.2307692308
0.0,435.0,0.0,2.0,5000382.0,0.0,0.0,43.0,3.0,8.0,1320.0,5232.0,1206.0,2095872.0,87808.0,1789033.0,2616.0,1.0,4998930.0,3040.0,408.0,0.0,38.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6535.9477124183
0.0,389.0,0.0,2.0,5014288.0,0.0,0.0,17.0,5.0,8.0,1320.0,5232.0,222.0,2095872.0,87808.0,1825074.0,1308.0,1.0,973068.0,701.0,102.0,0.0,46.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,8863.28384666519
0.0,0.0,0.0,0.0,5000382.0,0.0,0.0,0.0,1.0,8.0,1320.0,5232.0,1206.0,3959040.0,87808.0,2866439.0,2616.0,1.0,4998930.0,3001.0,78.0,0.0,37.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,9174.3119266055
0.0,2220.0,2.0,3.0,5016903.0,2.0,2616.0,9.0,11.0,8.0,1320.0,5232.0,48.0,4029184.0,87808.0,2583505.0,2616.0,1.0,1290048.0,926.0,117.0,0.0,40.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,19351.717464925
0.0,4.0,0.0,1.0,5000382.0,0.0,0.0,3.0,3.0,8.0,1320.0,5232.0,1206.0,3142656.0,87808.0,2259554.0,1308.0,1.0,4999074.0,3321.0,55.0,0.0,38.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,11567.3799884326
0.0,6.0,0.0,1.0,5000382.0,0.0,0.0,5.0,210.0,9.0,1320.0,10464.0,1308.0,4790272.0,88064.0,2719324.0,2616.0,1.0,4998930.0,974.0,163.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53619.3029490617
0.0,2599.0,0.0,3.0,5014289.0,0.0,0.0,10.0,5.0,8.0,1320.0,5232.0,222.0,4194304.0,87808.0,2765045.0,2616.0,1.0,652044.0,496.0,94.0,0.0,31.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10416.6666666667
0.0,4.0,0.0,1.0,5000382.0,0.0,0.0,4.0,6.0,8.0,1320.0,5232.0,1206.0,3537408.0,87808.0,2603021.0,2616.0,1.0,4998930.0,1858.0,49.0,0.0,32.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,31347.9623824451
0.0,4.0,0.0,1.0,5014288.0,0.0,0.0,3.0,6.0,8.0,1320.0,5232.0,222.0,3705600.0,87808.0,2634869.0,1308.0,1.0,1225452.0,874.0,117.0,0.0,41.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,18604.6511627907
0.0,4.0,0.0,1.0,5000382.0,0.0,0.0,3.0,2.0,8.0,1320.0,5232.0,1206.0,4193280.0,87808.0,2811734.0,2616.0,1.0,4998930.0,2722.0,69.0,0.0,35.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,16849.199663016
0.0,289.0,1.0,1.0,5015683.0,1.0,1308.0,13.0,4.0,8.0,1320.0,5232.0,258.0,3310592.0,87808.0,2564482.0,1308.0,1.0,426388.0,348.0,175.0,0.0,35.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,6692.32056215493
0.0,521.0,1.0,3.0,5001690.0,1.0,1308.0,11.0,4.0,8.0,1320.0,5232.0,490.0,4193280.0,87808.0,2933831.0,2616.0,1.0,5000238.0,2009.0,72.0,0.0,41.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,29325.5131964809
0.0,11.0,3.0,1.0,5018212.0,3.0,3924.0,5.0,5.0,8.0,1320.0,5232.0,244.0,4193280.0,87808.0,2950335.0,2616.0,1.0,1553322.0,1033.0,87.0,0.0,45.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,21276.5957446808
0.0,0.0,0.0,0.0,5000382.0,0.0,0.0,0.0,3.0,8.0,1320.0,5232.0,1308.0,3643904.0,87808.0,2169041.0,2616.0,1.0,4998930.0,2051.0,83.0,0.0,43.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,30983.7335398916
0.0,2236.0,0.0,3.0,5014288.0,0.0,0.0,7.0,16.0,8.0,1320.0,5232.0,192.0,3987456.0,87808.0,2543945.0,1308.0,1.0,1217064.0,796.0,112.0,0.0,38.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14534.8837209302
0.0,2384.0,3.0,3.0,5004306.0,3.0,3924.0,11.0,19.0,8.0,1320.0,5232.0,161.0,3874048.0,87808.0,2427821.0,2616.0,1.0,5002854.0,3446.0,181.0,0.0,45.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6440.1867654162
0.0,614.0,1.0,2.0,5001690.0,1.0,1308.0,41.0,1.0,8.0,1320.0,2616.0,1206.0,2095872.0,87808.0,1821184.0,1308.0,1.0,5000382.0,3706.0,476.0,0.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,785.391714117416
0.0,1545.0,0.0,2.0,5000382.0,0.0,0.0,14.0,2.0,8.0,1320.0,5232.0,1206.0,3022592.0,87808.0,2443133.0,2616.0,1.0,4998930.0,3410.0,194.0,0.0,36.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5955.03945213637
0.0,9.0,1.0,1.0,5015655.0,1.0,1308.0,6.0,7.0,8.0,1320.0,5232.0,258.0,3681024.0,87808.0,2732903.0,1308.0,1.0,739877.0,571.0,104.0,0.0,46.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10042.6813959327
0.0,7.0,0.0,1.0,5000382.0,0.0,0.0,7.0,2.0,8.0,1320.0,5232.0,528.0,4194304.0,87808.0,2786358.0,1308.0,1.0,4999074.0,2971.0,43.0,0.0,41.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,16260.162601626
0.0,3.0,0.0,1.0,5000382.0,0.0,0.0,3.0,2.0,8.0,1320.0,5232.0,510.0,4193280.0,87808.0,2579916.0,1308.0,1.0,4999074.0,1983.0,85.0,0.0,38.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,31872.5099601594
0.0,1.0,0.0,1.0,5000382.0,0.0,0.0,1.0,2.0,8.0,1320.0,5232.0,1206.0,4193280.0,87808.0,2745082.0,1308.0,1.0,4999074.0,3590.0,85.0,0.0,43.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,7494.84729248642
0.0,658.0,0.0,2.0,5014288.0,0.0,0.0,4.0,6.0,8.0,1320.0,5232.0,244.0,4035584.0,87808.0,2977436.0,2616.0,1.0,2732742.0,1281.0,111.0,0.0,37.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,54794.5205479452
0.0,3.0,0.0,1.0,5000382.0,0.0,0.0,2.0,2.0,8.0,1320.0,3924.0,1206.0,4193280.0,87808.0,2608409.0,2616.0,1.0,4998930.0,3676.0,320.0,0.0,31.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3952.56916996047
0.0,884.0,1.0,2.0,5001690.0,1.0,1308.0,2.0,11.0,8.0,1320.0,3924.0,190.0,4193280.0,87808.0,2476898.0,1308.0,1.0,5000382.0,3761.0,109.0,0.0,51.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,2360.16049091338
0.0,2390.0,0.0,3.0,5014289.0,0.0,0.0,632.0,4.0,8.0,1320.0,5232.0,222.0,2095872.0,87808.0,1843084.0,1308.0,1.0,78953.0,63.0,1580.0,0.0,39.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,981.306118443649
0.0,0.0,0.0,0.0,5014288.0,0.0,0.0,5.0,4.0,0.0,1320.0,5120.0,258.0,65535.0,65280.0,65281.0,1280.0,1.0,858686.0,679.0,94.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10057.8325370883
0.0,1454.0,0.0,2.0,5000382.0,0.0,0.0,5.0,4.0,8.0,1320.0,5232.0,180.0,4193280.0,87808.0,2847187.0,2616.0,1.0,4998930.0,2425.0,50.0,0.0,28.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,22714.3668370244
0.0,1238.0,2.0,2.0,5002998.0,2.0,2616.0,5.0,4.0,8.0,1320.0,5232.0,1228.0,4193280.0,87808.0,3182433.0,2616.0,1.0,5001546.0,2271.0,148.0,0.0,40.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,26024.7234873129
0.0,0.0,0.0,0.0,5014288.0,0.0,0.0,3.0,3.0,0.0,1320.0,5120.0,258.0,65535.0,65280.0,65281.0,2560.0,1.0,922458.0,824.0,133.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9666.5055582407
0.0,4.0,1.0,2.0,5015596.0,1.0,1308.0,3.0,6.0,8.0,1320.0,5232.0,222.0,3445504.0,87808.0,2512820.0,2616.0,1.0,149712.0,124.0,311.0,0.0,36.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,4033.88463089956
0.0,1746.0,0.0,2.0,5000382.0,0.0,0.0,9.0,2.0,8.0,1320.0,5232.0,1206.0,3694592.0,87808.0,2813186.0,1308.0,1.0,4999074.0,3592.0,82.0,0.0,106.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7002.80112044818
0.0,1037.0,0.0,2.0,5000382.0,0.0,0.0,3.0,3.0,8.0,1320.0,5232.0,216.0,4193280.0,87808.0,2802536.0,1308.0,1.0,4999074.0,2340.0,57.0,0.0,36.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,27643.400138217
0.0,0.0,0.0,0.0,5304849.0,210.0,290560.0,2.0,3.0,0.0,1320.0,5120.0,258.0,65535.0,65280.0,65280.0,1280.0,1.0,1060341.0,786.0,99.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9624.63907603465
0.0,2464.0,0.0,2.0,5014288.0,0.0,0.0,14.0,7.0,8.0,1320.0,5232.0,222.0,3364608.0,87808.0,2629919.0,1308.0,1.0,212788.0,160.0,100.0,0.0,41.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6634.59943605905
0.0,5.0,0.0,1.0,5000382.0,0.0,0.0,4.0,2.0,8.0,1320.0,5232.0,1206.0,4122624.0,87808.0,2730319.0,2616.0,1.0,4998930.0,2849.0,73.0,0.0,46.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,15847.8605388273
0.0,1011.0,1.0,3.0,5001690.0,1.0,1308.0,11.0,3.0,8.0,1320.0,5232.0,1308.0,4120576.0,87808.0,2947812.0,2616.0,1.0,5000238.0,2159.0,52.0,0.0,38.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,30935.8081979892
0.0,240.0,1.0,3.0,5015799.0,1.0,1308.0,7.0,3.0,8.0,1320.0,5232.0,244.0,3529984.0,87808.0,2534335.0,2616.0,1.0,2613101.0,1433.0,102.0,0.0,43.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46242.774566474
0.0,2275.0,0.0,3.0,5000382.0,0.0,0.0,16.0,2.0,8.0,1320.0,5232.0,416.0,4047104.0,87808.0,2661300.0,1308.0,1.0,4999074.0,3293.0,81.0,0.0,40.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7363.77025036819
0.0,1456.0,0.0,3.0,5000382.0,0.0,0.0,5.0,3.0,8.0,1320.0,5232.0,1206.0,4194304.0,87808.0,2752634.0,1308.0,1.0,4999074.0,3703.0,149.0,0.0,37.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3144.15972331394
0.0,0.0,0.0,0.0,5014289.0,0.0,0.0,3.0,4.0,0.0,1320.0,5120.0,258.0,65535.0,65280.0,65281.0,2560.0,1.0,978328.0,765.0,118.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10449.3207941484
0.0,1819.0,0.0,3.0,5014287.0,0.0,0.0,169.0,5.0,8.0,1320.0,5232.0,222.0,3114240.0,87808.0,2580078.0,1308.0,1.0,153591.0,126.0,171.0,0.0,44.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3358.80426568142
0.0,1.0,0.0,1.0,5000382.0,0.0,0.0,1.0,2.0,8.0,1320.0,5232.0,1206.0,4194304.0,87808.0,2827975.0,2616.0,1.0,4998930.0,2743.0,53.0,0.0,33.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,15094.3396226415
0.0,885.0,4.0,3.0,5005614.0,4.0,5232.0,11.0,3.0,8.0,1320.0,5232.0,695.0,4193280.0,87808.0,2863402.0,2616.0,1.0,5004162.0,2350.0,52.0,0.0,44.0,0.0,0.0,0.0,3.0,0.0,1.0,184.0,0.0,25268.4775742262
0.0,0.0,0.0,0.0,5014288.0,0.0,0.0,7.0,13.0,0.0,1320.0,5120.0,2.0,65535.0,65282.0,65283.0,1280.0,1.0,839168.0,701.0,127.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9893.6433341578
0.0,5.0,1.0,1.0,5015595.0,1.0,1308.0,2.0,5.0,8.0,1320.0,5232.0,222.0,4194304.0,87808.0,3105689.0,2616.0,1.0,875928.0,658.0,105.0,0.0,40.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7643.79896808714
0.0,1.0,0.0,1.0,5000382.0,0.0,0.0,1.0,2.0,8.0,1320.0,5232.0,1206.0,4193280.0,87808.0,2825858.0,1308.0,1.0,4999074.0,3113.0,48.0,0.0,33.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,13346.6800133467
0.0,7.0,1.0,1.0,5001690.0,1.0,1308.0,6.0,2.0,8.0,1320.0,3924.0,510.0,4194304.0,87808.0,2621748.0,1308.0,1.0,5000382.0,3560.0,435.0,0.0,366.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6769.33491284481
0.0,0.0,0.0,0.0,5015568.0,1.0,1280.0,4.0,17.0,0.0,1320.0,5120.0,258.0,65535.0,65280.0,65282.0,1280.0,1.0,335532.0,273.0,280.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5164.62233699161
0.0,2097.0,6.0,3.0,5022136.0,6.0,7848.0,22.0,19.0,8.0,1320.0,5232.0,258.0,4193280.0,87808.0,2441703.0,1308.0,1.0,553084.0,420.0,110.0,0.0,56.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9407.33772342427
0.0,1.0,0.0,1.0,5000382.0,0.0,0.0,1.0,2.0,8.0,1320.0,5232.0,1000.0,4193280.0,87808.0,2927353.0,2616.0,1.0,4998930.0,2560.0,48.0,0.0,32.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,21727.3221075502
0.0,7.0,1.0,1.0,5001690.0,1.0,1308.0,4.0,1.0,8.0,1320.0,3924.0,1206.0,4193280.0,87808.0,2750020.0,2616.0,1.0,5000238.0,3618.0,115.0,0.0,42.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4315.92576607682
0.0,0.0,0.0,0.0,5571078.0,435.0,556790.0,9.0,13.0,0.0,1320.0,5120.0,2.0,65535.0,65282.0,65282.0,1280.0,1.0,402580.0,319.0,102.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6788.86625933469
0.0,1.0,0.0,1.0,5014289.0,0.0,0.0,1.0,4.0,8.0,1320.0,5232.0,222.0,3622912.0,87808.0,2775984.0,2616.0,1.0,1088688.0,761.0,94.0,0.0,36.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,13554.7272111149
0.0,826.0,0.0,1.0,5000382.0,0.0,0.0,2.0,34.0,8.0,1320.0,3924.0,304.0,4193280.0,87808.0,2342760.0,1308.0,1.0,4999074.0,3461.0,155.0,0.0,37.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4113.11053984576
0.0,1.0,0.0,1.0,5000382.0,0.0,0.0,1.0,2.0,8.0,1320.0,5232.0,1308.0,4193280.0,87808.0,2515879.0,2616.0,1.0,4998930.0,2887.0,233.0,0.0,37.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5326.23169107856
0.0,768.0,1.0,1.0,5015595.0,1.0,1308.0,14.0,4.0,8.0,1320.0,5232.0,222.0,4194304.0,87808.0,3244868.0,2616.0,1.0,916464.0,649.0,95.0,0.0,36.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11908.3060434653
0.0,8.0,1.0,1.0,5001690.0,1.0,1308.0,7.0,2.0,8.0,1320.0,5232.0,150.0,3676928.0,87808.0,2600312.0,2616.0,1.0,5000238.0,2690.0,48.0,0.0,33.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,19286.4030858245
0.0,10.0,1.0,1.0,5017049.0,1.0,2616.0,7.0,5.0,8.0,1320.0,5232.0,244.0,4194304.0,87808.0,3009226.0,2616.0,1.0,1012381.0,808.0,115.0,0.0,54.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,16949.1525423729
0.0,421.0,2.0,2.0,5004306.0,2.0,3924.0,10.0,3.0,8.0,1320.0,5232.0,17.0,4193280.0,87808.0,2541992.0,1308.0,1.0,5002998.0,1902.0,47.0,0.0,35.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,30441.400304414
0.0,8.0,1.0,1.0,5001690.0,1.0,1308.0,2.0,2.0,8.0,1320.0,5232.0,122.0,3717376.0,87808.0,2607225.0,1308.0,1.0,5000382.0,2649.0,49.0,0.0,43.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,19617.4595389897
0.0,1014.0,0.0,2.0,5014287.0,0.0,0.0,6.0,12.0,8.0,1320.0,5232.0,243.0,4193280.0,87808.0,2423064.0,2616.0,1.0,1676856.0,1178.0,94.0,0.0,42.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,26420.0792602378
0.0,0.0,0.0,0.0,5000382.0,0.0,0.0,0.0,2.0,8.0,1320.0,5232.0,1262.0,4193280.0,87808.0,2826910.0,2560.0,1.0,4998930.0,2852.0,56.0,0.0,41.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,13449.8991257566
0.0,153.0,0.0,3.0,5000382.0,0.0,0.0,18.0,2.0,8.0,1320.0,5232.0,1206.0,2095872.0,87808.0,1818406.0,2616.0,1.0,4998930.0,2851.0,448.0,0.0,37.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,13927.5766016713
0.0,2.0,0.0,1.0,5014289.0,0.0,0.0,2.0,6.0,8.0,1320.0,5232.0,222.0,4193280.0,87808.0,2863926.0,2616.0,1.0,2521464.0,1366.0,94.0,0.0,35.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,44692.7374301676
0.0,266.0,0.0,2.0,5000382.0,0.0,0.0,8.0,2.0,8.0,1320.0,5232.0,122.0,2095872.0,87808.0,1777537.0,2616.0,1.0,4998930.0,2525.0,53.0,0.0,44.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,19811.7880138683
0.0,1028.0,0.0,3.0,5000382.0,0.0,0.0,19.0,2.0,8.0,1320.0,5232.0,1206.0,3522048.0,87808.0,2713510.0,1308.0,1.0,4999074.0,3247.0,85.0,0.0,49.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10515.247108307
0.0,0.0,0.0,0.0,5014287.0,0.0,0.0,3.0,4.0,0.0,1320.0,5120.0,258.0,65535.0,65280.0,65281.0,2560.0,1.0,581504.0,465.0,102.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8948.54586129754
0.0,7.0,1.0,1.0,5001690.0,1.0,1308.0,5.0,2.0,8.0,1320.0,5232.0,122.0,3819008.0,87808.0,2768786.0,1308.0,1.0,5000382.0,2498.0,57.0,0.0,31.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,20618.5567010309
0.0,887.0,0.0,3.0,5000382.0,0.0,0.0,125.0,1.0,8.0,1320.0,5232.0,1206.0,2524672.0,87808.0,2076454.0,2616.0,1.0,4998930.0,2056.0,86.0,0.0,42.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,29498.5250737463
0.0,2.0,0.0,1.0,5014288.0,0.0,0.0,2.0,4.0,8.0,1320.0,5232.0,222.0,4194304.0,87808.0,2830260.0,2616.0,1.0,1751304.0,1228.0,111.0,0.0,42.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,30792.9176289453
0.0,348.0,0.0,1.0,5000382.0,0.0,0.0,6.0,8.0,8.0,1320.0,5232.0,648.0,4193280.0,87808.0,2207310.0,2616.0,1.0,4998930.0,1642.0,56.0,0.0,41.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,44543.429844098
0.0,6.0,1.0,1.0,5001690.0,1.0,1308.0,3.0,3.0,8.0,1320.0,5232.0,1308.0,3975424.0,87808.0,2458561.0,2616.0,1.0,5000238.0,1570.0,51.0,0.0,48.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,52562.4178712221
0.0,18.0,1.0,2.0,5015594.0,1.0,1308.0,14.0,7.0,8.0,1320.0,5232.0,222.0,4194304.0,87808.0,2857661.0,1308.0,1.0,2055312.0,1315.0,95.0,0.0,40.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,31471.28245476
0.0,816.0,0.0,3.0,5014289.0,0.0,0.0,21.0,13.0,8.0,1320.0,5232.0,245.0,4193280.0,87808.0,3007465.0,2616.0,1.0,1175412.0,840.0,94.0,0.0,36.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,16286.6449511401
0.0,7.0,0.0,1.0,5000382.0,0.0,0.0,5.0,2.0,8.0,1320.0,5232.0,1206.0,3805952.0,87808.0,2459033.0,2616.0,1.0,4998930.0,2119.0,57.0,0.0,34.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,29542.0974889217
0.0,6.0,0.0,1.0,5000382.0,0.0,0.0,5.0,2.0,8.0,1320.0,5232.0,1206.0,4193280.0,87808.0,2732414.0,2616.0,1.0,4998930.0,3207.0,99.0,0.0,39.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,9727.62645914397
0.0,1591.0,0.0,3.0,5000382.0,0.0,0.0,223.0,2.0,8.0,1320.0,5232.0,1308.0,3774464.0,87808.0,2426405.0,1308.0,1.0,4999074.0,2214.0,118.0,0.0,36.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29006.5264684554
0.0,20.0,1.0,2.0,5016904.0,1.0,2616.0,15.0,6.0,8.0,1320.0,5232.0,244.0,3580928.0,87808.0,2330972.0,2616.0,1.0,2849838.0,1249.0,94.0,0.0,41.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,53981.1066126856
0.0,7.0,0.0,1.0,5000382.0,0.0,0.0,7.0,4.0,8.0,1320.0,5232.0,1206.0,4193280.0,87808.0,2466954.0,2616.0,1.0,4998930.0,1557.0,128.0,0.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,45095.8286358512
0.0,1.0,0.0,1.0,5014286.0,0.0,0.0,1.0,7.0,8.0,1320.0,5232.0,242.0,4193280.0,87808.0,2664388.0,2616.0,1.0,2017866.0,1404.0,111.0,0.0,42.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,26917.9004037685
0.0,9.0,1.0,1.0,5001690.0,1.0,1308.0,4.0,4.0,8.0,1320.0,5232.0,1308.0,4194304.0,87808.0,2735360.0,1308.0,1.0,5000382.0,2865.0,115.0,0.0,43.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,15296.3671128107
0.0,0.0,0.0,0.0,5000382.0,0.0,0.0,0.0,2.0,8.0,1320.0,5232.0,1206.0,3786496.0,87808.0,2317280.0,2616.0,1.0,4998930.0,1584.0,48.0,0.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,48426.1501210654
0.0,13.0,1.0,1.0,5001690.0,1.0,1308.0,9.0,2.0,8.0,1320.0,5232.0,1206.0,2850048.0,87808.0,1917656.0,2616.0,1.0,5000238.0,1363.0,96.0,0.0,23.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,41928.7211740042
0.0,4.0,0.0,1.0,5014287.0,0.0,0.0,4.0,5.0,8.0,1320.0,5232.0,243.0,4193280.0,87808.0,2715512.0,2616.0,1.0,2541702.0,1336.0,107.0,0.0,37.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,45714.2857142857
0.0,0.0,0.0,0.0,5024528.0,8.0,10240.0,11.0,4.0,0.0,1320.0,11520.0,258.0,65535.0,65280.0,65281.0,2860.0,1.0,2840060.0,1291.0,101.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12519.5618153365
0.0,11.0,1.0,2.0,5001690.0,1.0,1308.0,8.0,3.0,8.0,1320.0,5232.0,1206.0,3910912.0,87808.0,2595089.0,2616.0,1.0,5000238.0,2134.0,139.0,0.0,39.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,26507.6209410205
0.0,25.0,5.0,2.0,5006922.0,5.0,6540.0,11.0,2.0,8.0,1320.0,5232.0,1308.0,4194304.0,87808.0,2433126.0,2616.0,1.0,5005470.0,1491.0,85.0,0.0,39.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,55710.3064066852
0.0,3.0,1.0,1.0,5001690.0,1.0,1308.0,2.0,2.0,8.0,1320.0,5232.0,1206.0,3725056.0,87808.0,2297901.0,2616.0,1.0,5000238.0,1482.0,69.0,0.0,37.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,46082.9493087558
