resets.sent.a2b,sack.pkts.sent.b2a,dsack.pkts.sent.a2b,actual.data.bytes.b2a,rexmt.data.bytes.a2b,rexmt.data.bytes.b2a,outoforder.pkts.b2a,max.segm.size.b2a,min.segm.size.b2a,avg.segm.size.a2b,max.win.adv.a2b,min.win.adv.a2b,avg.win.adv.a2b,avg.win.adv.b2a,min.non.zero.owin.b2a,avg.owin.a2b,avg.owin.b2a,wavg.owin.a2b,initial.window.bytes.b2a,initial.window.pkts.b2a,truncated.data.b2a,data.xmit.time.a2b,data.xmit.time.b2a,throughput.a2b,rtt.samples.a2b,rtt.min.a2b,rtt.max.a2b,rtt.avg.a2b,rtt.stdev.a2b,rtt.from.3whs.a2b,rtt.full.sz.smpls.a2b,rtt.full.sz.max.a2b,rtt.min.last.a2b,segs.cum.acked.a2b,triple.dupacks.a2b,max.retrans.a2b,sdv.retr.time.a2b,syn.pkts.sent.a2b,fin.pkts.sent.a2b,ambiguous.acks.a2b,rtt.samples.b2a,rtt.min.b2a,rtt.max.b2a,rtt.avg.b2a,rtt.stdev.b2a,rtt.full.sz.min.b2a,rtt.full.sz.avg.b2a,post.loss.acks.b2a,rtt.min.last.b2a,rtt.max.last.b2a,rtt.sdv.last.b2a,segs.cum.acked.b2a,triple.dupacks.b2a,max.retrans.b2a,min.retr.time.b2a,avg.retr.time.b2a,sdv.retr.time.b2a,duplicate.acks.a2b,duplicate.acks.b2a,abs.downlinkdelay.max,abs.uplinkdelay.25.,abs.uplinkdelay.50.,abs.uplinkdelay.avg,abs.uplinkdelay.75.,abs.uplinkdelay.max,abs.downlinkdeltadelay.25.,abs.downlinkdeltadelay.50.,abs.downlinkdeltadelay.75.,abs.uplinkdeltadelay.75.,abs.rtt.min,abs.rtt.25.,abs.rtt.50.,abs.rtt.avg,abs.rtt.75.,abs.rtt.max,abs.cwin.min,abs.cwin.25.,abs.cwin.50.,abs.cwin.max,abs.rwin.min,abs.rwin.25.,abs.rwin.50.,abs.rwin.avg,abs.rwin.75.,abs.winratio.25.,abs.winratio.50.,abs.radiobuffer.min,abs.radiobuffer.25.,abs.radiobuffer.50.,abs.radiobuffer.avg,abs.radiobuffer.75.,abs.radiobuffer.max,abs.idletime.25.,abs.idletime.50.,abs.idletime.75.,abs.idletime.max,abs.segmentsizes.min,abs.segmentsizes.max,abs.packetlost.sum,abs.pushevents.sum,abs.burst.sum,abs.rtoevents.sum,abs.theoricalmaxtp.min,abs.theoricalmaxtp.avg,abs.theoricalmaxtp.max,transfer.datarate
0.0,0.0,0.0,10000383.0,0.0,0.0,0.0,65236.0,116.0,229.0,8387584.0,65536.0,5698512.0,344857.0,1.0,1.0,79851.0,7.0,4164.0,1.0,10000243.0,0.0,0.494,420.0,2.0,12.7,32.1,22.4,0.0,32.1,1.0,32.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,433.0,0.1,8.8,0.9,1.6,0.4,0.4,0.0,0.0,0.0,0.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,3.0,8.0,4.17873651771957,9.0,29.0,28.0,38.0,49.0,62.0,14.0,40.0,49.0,49.4098613251156,57.0,86.0,0.0,682620.0,1240655.0,1462952.0,65536.0,4299776.0,8170496.0,6408263.00154083,8369152.0,0.146575733597356,0.173010247913598,0.0,786752.0,1137872.0,1122708.85824345,1388800.0,1913976.0,0.0,0.0,1.00000000384171,25.0000000014552,1.0,65236.0,0.0,309.0,0.0,0.0,0.0,176.346760058892,412.050461522613,162278.02
0.0,0.0,0.0,10025820.0,0.0,0.0,9.0,65236.0,36.0,300.0,3737600.0,65536.0,2070953.0,386057.0,1.0,3.0,69148.0,39.0,3587.0,2.0,9955504.0,0.091,0.476,1706.0,4.0,13.0,24.3,16.3,5.4,14.5,1.0,14.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,304.0,0.1,2.5,0.6,0.4,0.3,0.3,0.0,0.0,0.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,6.0,8.0,2.26534653465347,10.0,16.0,5.0,9.0,24.0,75.0,7.0,16.0,20.0,21.6207629586492,25.0,46.0,0.0,356592.0,460816.0,1477336.0,65536.0,983040.0,2071552.0,1995623.92079208,2803712.0,0.146681147650409,0.232326084150749,0.0,199872.0,381344.0,598337.532673267,1064284.0,2074452.0,0.0,0.0,1.00000000384171,59.0000000011059,1.0,65236.0,0.0,268.0,0.0,0.0,0.0,207.41649704564,490.162285644263,209883.958
0.0,0.0,0.0,10025818.0,0.0,0.0,3.0,65236.0,8.0,300.0,4909056.0,65536.0,2201996.0,383173.0,1.0,4.0,109778.0,53.0,3585.0,2.0,9957350.0,0.126,0.504,1567.0,4.0,13.5,26.2,19.5,5.3,13.5,1.0,13.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,255.0,0.1,5.4,0.6,0.5,0.5,0.4,0.0,0.0,0.0,0.0,239.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,107.0,4.0,16.0,7.96356275303644,20.0,28.0,13.0,32.0,43.0,77.0,6.0,31.0,45.0,42.2024291497976,53.0,65.0,0.0,725924.0,1317964.0,1850575.0,65536.0,1396736.0,2453504.0,2603316.8582996,3901440.0,0.296909958981462,0.385060662277035,0.0,692424.0,1045064.0,963562.336032389,1275194.0,1826508.0,0.0,0.0,1.00000000384171,73.0000000039581,1.0,65236.0,0.0,276.0,0.0,0.0,0.0,206.245373819015,386.727666650553,201953.834
0.0,0.0,0.0,10000383.0,0.0,0.0,0.0,65236.0,372.0,229.0,8386560.0,65536.0,5208240.0,365746.0,1.0,1.0,64980.0,9.0,11104.0,2.0,10000243.0,0.0,0.385,544.0,2.0,14.4,15.8,15.1,0.0,14.4,1.0,14.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,353.0,0.1,9.8,0.7,1.1,0.5,0.5,0.0,0.0,0.0,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,8.0,10.0,6.353515625,12.0,30.0,24.0,30.0,38.0,57.0,13.0,36.0,45.0,42.31640625,52.0,61.0,0.0,849272.0,1338115.0,1467604.0,65536.0,3138560.0,8037888.0,5884162.0,8356864.0,0.167794649963267,0.174076068625046,0.0,843391.0,1066602.0,1375535.9453125,2684419.0,2684419.0,0.0,0.0,1.00000000384171,23.0000000010477,1.0,65236.0,0.0,263.0,0.0,0.0,0.0,204.746582604715,362.086193536707,207800.166
0.0,0.0,0.0,10000383.0,0.0,0.0,0.0,65236.0,100.0,229.0,8386560.0,65536.0,5248396.0,350362.0,1.0,1.0,121228.0,13.0,11104.0,2.0,10000243.0,0.0,0.259,775.0,2.0,12.9,14.8,13.9,0.0,14.8,1.0,14.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,304.0,0.1,1.7,0.4,0.2,0.8,0.8,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,6.0,8.0,6.66436781609195,12.0,26.0,12.0,17.0,25.5,38.0,13.0,26.0,31.0,31.1977011494253,37.5,46.0,0.0,818540.0,1392164.0,2373480.0,65536.0,4025856.0,7756800.0,6075999.33793103,8269824.0,0.191644492574257,0.249669415059116,0.0,744662.0,1190904.0,1943479.26206897,3916779.0,4059743.0,0.0,0.0,0.999999996565748,21.999999997206,1.0,65236.0,0.0,237.0,0.0,0.0,0.0,344.443884999128,654.210666639408,308892.139
0.0,0.0,0.0,10025819.0,0.0,0.0,4.0,65236.0,188.0,300.0,6975488.0,65536.0,4347384.0,386090.0,1.0,3.0,53969.0,41.0,3586.0,2.0,9944899.0,0.147,0.645,1256.0,4.0,21.0,32.9,25.5,5.1,23.6,1.0,23.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,380.0,0.1,2.3,0.4,0.3,0.3,0.3,0.0,0.0,0.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,5.0,10.0,9.01379310344828,16.25,27.0,30.75,42.0,52.0,48.25,14.0,44.0,53.0,55.0258620689655,64.0,114.0,0.0,855556.0,1295430.0,1437508.0,65536.0,2924544.0,5447168.0,4766490.48275862,6928384.0,0.188109141515017,0.205368545212396,0.0,911916.0,957712.0,927039.870689655,1078065.0,1375723.0,0.0,0.0,2.00000000040745,99.0000000019791,1.0,65236.0,0.0,273.0,0.0,0.0,0.0,169.088601460911,618.651428527239,156593.109
0.0,0.0,0.0,10025876.0,0.0,0.0,8.0,65236.0,28.0,300.0,8386560.0,65536.0,5773645.0,372145.0,1.0,3.0,58357.0,98.0,3585.0,2.0,9937300.0,0.145,0.842,998.0,4.0,15.6,37.6,22.2,10.3,15.6,1.0,15.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,411.0,0.1,2.8,0.5,0.3,0.6,0.6,0.0,0.0,0.0,0.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,5.0,8.0,3.3025078369906,10.0,22.0,26.0,42.0,61.0,78.0,15.0,36.0,46.0,51.8460815047027,67.0,116.0,0.0,895408.0,1219488.0,1439555.0,65536.0,5563392.0,7854080.0,6604771.10971787,8366080.0,0.120062198454867,0.170807274702547,0.0,540988.0,783134.0,841456.857366771,1218234.5,1551800.0,0.0,0.0,0.999999996565748,269.000000000233,1.0,65236.0,0.0,327.0,0.0,0.0,0.0,186.224164003825,675.083294077936,170587.523
0.0,0.0,0.0,10025818.0,0.0,0.0,19.0,65236.0,96.0,300.0,8382464.0,65536.0,4237280.0,344168.0,1.0,3.0,59046.0,8.0,3585.0,2.0,9947182.0,0.12,0.521,312.0,4.0,13.7,21.1,16.1,3.5,13.7,1.0,13.7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,418.0,0.1,2.1,0.5,0.2,0.6,0.6,0.0,0.0,0.0,0.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,5.0,7.0,4.46864111498258,9.0,22.0,25.0,31.0,36.0,51.0,14.0,32.0,39.0,38.918118466899,44.0,85.0,0.0,620855.75,1264468.0,1466892.0,65536.0,2623744.0,4881408.0,4996513.44947735,8209408.0,0.164449894511173,0.221909699080869,0.0,919114.0,1187680.5,1256977.63066202,1395937.0,2554462.0,0.0,0.0,1.00000000384171,82.0000000021537,1.0,65236.0,0.0,298.0,0.0,0.0,0.0,218.8353940007,518.70147365691,197477.025
0.0,0.0,0.0,2891544.0,0.0,0.0,2.0,54132.0,38.0,216.0,3144704.0,65536.0,1919900.0,66665.0,1.0,114.0,15392.0,118.0,3216.0,1.0,2858504.0,3.427,3.505,1541.0,13.0,47.6,151.3,86.5,44.2,49.5,1.0,49.5,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,221.0,0.1,14.3,0.7,1.2,0.3,0.3,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,25.0,31.0,33.5992217898833,41.0,62.0,2.0,5.0,9.0,18.0,48.0,54.0,60.0,66.3579766536965,68.0,155.0,0.0,36088.0,55520.0,155494.0,65536.0,1243136.0,2490368.0,2155300.85603113,3132416.0,0.0164920564781322,0.0319410160139396,0.0,5552.0,34700.0,40684.1828793774,63848.0,155494.0,1.75000000126602,2.9999999969732,6.00000000122236,911.999999996624,1.0,54132.0,0.0,32.0,0.0,0.0,0.0,8.211429336945,22.652159999547,152715.566
0.0,0.0,0.0,10025818.0,0.0,0.0,7.0,65236.0,120.0,300.0,5337088.0,65536.0,3870918.0,369335.0,1.0,2.0,50164.0,23.0,3585.0,2.0,9918738.0,0.087,0.735,1135.0,4.0,13.2,20.4,15.4,3.4,20.4,1.0,20.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,450.0,0.1,2.3,0.5,0.3,0.5,0.5,0.0,0.0,0.0,0.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,3.0,7.0,0.921875,9.0,17.0,26.0,49.0,77.0,80.0,15.0,27.0,50.0,58.7825520833333,84.0,135.0,0.0,369940.0,988256.0,1482630.0,65536.0,3264256.0,5083136.0,4274124.0,5319680.0,0.0863302235226401,0.274286127725256,0.0,453176.0,991032.0,913165.240885417,1302087.0,1705852.0,0.0,0.0,1.9999999931315,52.9999999998836,1.0,65236.0,0.0,352.0,0.0,0.0,0.0,124.345290487562,278.841081073545,121478.291
0.0,0.0,0.0,10000383.0,0.0,0.0,0.0,65236.0,192.0,229.0,8387584.0,65536.0,5811772.0,374251.0,1.0,1.0,61789.0,10.0,16656.0,3.0,10000243.0,0.0,0.5,415.0,2.0,15.1,25.9,20.5,0.0,25.9,1.0,25.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,450.0,0.1,3.9,0.4,0.3,1.0,1.0,0.0,0.0,0.0,0.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,7.0,10.0,1.64506172839506,12.0,23.0,37.75,46.0,54.0,105.0,22.0,48.0,56.0,54.1635802469136,62.0,77.0,0.0,940578.0,1282512.0,1442132.0,65536.0,5453824.0,8301568.0,6572711.50617284,8373248.0,0.15141142795085,0.169734403711932,0.0,981128.0,1195120.0,1056996.09259259,1254752.0,1379781.0,0.0,0.0,1.00000000384171,28.0000000057044,1.0,65236.0,0.0,314.0,0.0,0.0,0.0,158.218800678104,272.325599993192,159686.754
0.0,0.0,0.0,10000383.0,0.0,0.0,0.0,65236.0,74.0,229.0,8383488.0,65536.0,5285252.0,360264.0,1.0,1.0,63870.0,18.0,5552.0,2.0,10000243.0,0.0,0.326,607.0,2.0,19.9,27.1,23.5,0.0,19.9,1.0,19.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,363.0,0.1,6.7,0.5,0.5,0.6,0.6,0.0,0.0,0.0,0.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,8.0,10.0,8.73962264150943,11.0,23.0,15.0,21.0,28.0,41.0,10.0,28.0,34.0,33.2377358490566,39.0,50.0,0.0,855041.0,1247288.0,1495024.0,65536.0,4122368.0,8090624.0,6213036.92075472,8328192.0,0.151546176228006,0.172716580304676,0.0,624784.0,716902.0,731763.149056604,986769.5,1362880.0,0.0,0.0,1.00000000384171,32.999999995809,1.0,65236.0,0.0,291.0,0.0,0.0,0.0,250.190172313288,497.016347804478,245408.172
0.0,0.0,0.0,10025820.0,0.0,0.0,10.0,65236.0,120.0,300.0,7824384.0,65536.0,4139264.0,358041.0,1.0,4.0,129697.0,63.0,3587.0,2.0,9959776.0,0.129,0.348,2190.0,4.0,13.0,23.2,18.8,5.0,13.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,293.0,0.1,12.1,0.9,1.8,0.7,0.7,0.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,8.0,9.0,9.09282700421941,10.0,21.0,7.0,15.0,22.75,10.0,5.0,20.0,27.0,27.4789029535865,34.0,46.0,0.0,1000485.0,1390717.0,2104884.0,65536.0,3854848.0,5934592.0,5027606.6835443,6862848.0,0.222053845384205,0.246218795615792,0.0,596871.0,872916.0,844967.375527426,1124033.0,1507121.0,0.0,0.0,0.999999996565748,84.9999999991269,1.0,65236.0,0.0,267.0,0.0,0.0,0.0,361.174280977784,2666.78559946664,341173.072
0.0,0.0,0.0,10025820.0,0.0,0.0,5.0,65236.0,60.0,300.0,5389312.0,65536.0,3714936.0,362315.0,1.0,3.0,57622.0,43.0,3587.0,2.0,9953100.0,0.11,0.385,1957.0,4.0,11.5,26.4,17.2,6.8,26.4,1.0,26.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,335.0,0.1,1.3,0.5,0.2,0.6,0.6,0.0,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,5.0,7.0,4.79823008849558,8.0,23.0,19.0,23.0,30.0,29.0,12.0,27.0,31.0,31.6318584070796,36.0,53.0,0.0,1105742.0,1411386.0,1494483.0,65536.0,4592640.0,4909056.0,4246156.46017699,5109760.0,0.259926470588235,0.280139345298281,0.0,1073919.0,1174688.0,1365767.11150442,1394665.0,2562735.0,0.0,0.0,0.999999996565748,72.0000000001164,1.0,65236.0,0.0,320.0,0.0,0.0,0.0,293.95943450818,456.71234780623,282308.704
0.0,0.0,0.0,10000383.0,0.0,0.0,0.0,65236.0,4.0,229.0,6290432.0,65536.0,4426748.0,361543.0,1.0,1.0,88734.0,13.0,2776.0,1.0,10000243.0,0.0,0.487,430.0,2.0,14.5,27.8,21.1,0.0,14.5,1.0,14.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,337.0,0.1,5.9,0.7,1.0,0.5,0.5,0.0,0.0,0.0,0.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,2.0,6.0,3.54596622889306,8.0,19.0,31.0,38.0,49.0,40.0,0.0,40.0,46.0,47.0275998945621,56.0,79.0,0.0,624367.0,1213610.0,1476252.0,65536.0,4430848.0,6189056.0,5004263.02439024,6276096.0,0.189571419122436,0.224697473945611,0.0,365300.0,926714.0,841404.544090056,1217782.0,1600254.0,0.0,0.0,0.999999996565748,32.999999995809,1.0,65236.0,0.0,275.0,0.0,0.0,0.0,46915962659.1266,6251552000000.0,164277.339
0.0,0.0,0.0,10025819.0,0.0,0.0,13.0,65236.0,60.0,300.0,8387584.0,65536.0,5502121.0,369358.0,1.0,3.0,58743.0,32.0,3586.0,2.0,9937279.0,0.103,0.585,1384.0,4.0,12.5,26.4,17.9,6.2,26.4,1.0,26.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,411.0,0.1,9.0,0.6,0.6,0.4,0.4,0.0,0.0,0.0,0.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,1.0,5.0,0.511811023622047,7.0,22.0,34.5,44.0,49.0,67.0,10.0,41.0,50.0,48.1496062992126,56.0,98.0,0.0,819382.0,1169284.0,1502432.0,65536.0,4599296.0,8204288.0,6392549.79527559,8359936.0,0.133331902472527,0.175191463977833,0.0,900134.0,1135453.0,1028249.4976378,1199804.0,1546680.0,0.0,0.0,1.00000000384171,69.0000000031432,1.0,65236.0,0.0,321.0,0.0,0.0,0.0,177.907994406577,326.190222213161,163623.82
0.0,0.0,0.0,10025819.0,0.0,0.0,1.0,65236.0,50.0,300.0,6407168.0,65536.0,4529137.0,383318.0,1.0,3.0,44190.0,48.0,2776.0,1.0,9939917.0,0.134,0.617,1288.0,4.0,16.1,38.6,23.7,10.2,18.1,1.0,18.1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,416.0,0.1,5.0,0.5,0.4,0.6,0.6,0.0,0.0,0.0,0.0,202.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,100.0,11.0,15.0,13.2378640776699,18.0,31.0,26.0,34.0,49.0,54.0,17.0,47.0,54.0,55.4854368932039,66.0,101.0,0.0,1065326.0,1377535.0,1471599.0,65536.0,4986368.0,5862400.0,5051484.78964401,6202368.0,0.213213169325623,0.232801510116519,0.0,755526.25,1071171.0,1201131.91423948,1282034.25,2404103.0,0.0,0.0,1.00000000384171,72.9999999966822,1.0,65236.0,0.0,299.0,0.0,0.0,0.0,164.304455202911,299.847384607696,158449.945
0.0,0.0,0.0,10000383.0,0.0,0.0,0.0,65236.0,512.0,229.0,8387584.0,65536.0,5190367.0,421689.0,1.0,1.0,78994.0,17.0,2776.0,1.0,10000243.0,0.0,0.398,498.0,2.0,23.3,34.4,28.9,0.0,23.3,1.0,23.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,343.0,0.1,17.6,0.6,1.0,0.6,0.6,0.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,10.0,13.0,9.73092369477912,18.0,28.0,17.0,26.0,36.0,60.0,9.0,35.0,45.0,45.4096385542169,54.0,86.0,0.0,726628.0,1406044.0,2129192.0,65536.0,3534336.0,8175616.0,6096715.05220884,8340480.0,0.1855118500934,0.210208461433797,0.0,668669.0,921753.5,1534532.68273092,3348702.0,3348702.0,0.0,0.0,1.00000000384171,41.0000000047148,1.0,65236.0,0.0,251.0,0.0,0.0,0.0,211.563312912515,333.119999962987,201012.724
0.0,0.0,25.0,10200644.0,0.0,174824.0,22.0,65236.0,16.0,300.0,8387584.0,65536.0,4603871.0,377688.0,1.0,2.0,116348.0,25.0,2776.0,1.0,10090708.0,0.15,1.155,741.0,4.0,13.6,37.1,25.9,12.2,13.6,1.0,13.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,497.0,0.1,7.3,0.9,1.4,0.5,0.5,0.0,0.0,0.0,0.0,269.0,1.0,0.0,0.0,0.0,0.0,6.0,25.0,385.0,7.0,9.0,18.110824742268,22.0,271.0,38.0,61.0,139.25,66.0,14.0,49.0,69.0,130.112113402062,185.5,397.0,0.0,907321.0,1407552.0,1553836.0,65536.0,3233792.0,5998592.0,5404706.30927835,8219648.0,0.173864877352151,0.241162432191897,0.0,956426.0,1229992.0,1298012.32731959,1432322.0,2505086.0,0.0,0.0,1.00000000384171,199.99999999709,0.0,65236.0,0.0,387.0,0.0,8.0,0.0,123.414936417925,421.555428556373,80740.858
0.0,0.0,0.0,10000383.0,0.0,0.0,0.0,65236.0,328.0,229.0,8380416.0,65536.0,4455794.0,378353.0,1.0,1.0,200032.0,16.0,5552.0,2.0,10000243.0,0.0,0.306,637.0,2.0,23.1,24.9,24.0,0.0,23.1,1.0,23.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,289.0,0.1,7.0,0.7,0.8,0.6,0.6,0.0,0.0,0.0,0.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,5.0,10.0,7.75652173913043,14.0,24.0,9.0,16.0,25.0,40.0,10.0,22.0,28.0,28.2978260869565,35.0,53.0,0.0,501068.0,878250.0,1811944.0,65536.0,3726336.0,5261312.0,5227056.97391304,7941120.0,0.114250179697968,0.184107027724049,0.0,278662.0,520382.0,602228.260869565,907178.25,1595090.0,0.0,0.0,0.999999996565748,30.9999999954016,1.0,65236.0,0.0,254.0,0.0,0.0,0.0,266.522922327118,831.286285654908,260596.3
0.0,0.0,0.0,10025819.0,0.0,0.0,5.0,65236.0,274.0,300.0,6234112.0,65536.0,3508756.0,359416.0,1.0,4.0,71481.0,61.0,3586.0,2.0,9965619.0,0.109,0.3,2509.0,4.0,13.2,18.8,15.4,2.4,14.7,1.0,14.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,264.0,0.1,1.7,0.5,0.2,0.5,0.5,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7.25,10.0,8.01612903225806,12.0,19.0,5.0,10.0,17.0,30.0,9.0,19.0,23.0,23.3364055299539,28.0,38.0,0.0,966261.0,1259568.0,2235133.0,65536.0,3440640.0,4630528.0,4077707.20737327,5301248.0,0.23118334483343,0.261580835011238,0.0,488578.0,728643.5,1384038.45852535,3442170.0,3489742.0,0.0,0.0,0.999999996565748,70.9999999962747,1.0,65236.0,0.0,243.0,0.0,0.0,0.0,403.105969315511,1138.95039988611,393018.0
0.0,0.0,0.0,10000383.0,0.0,0.0,0.0,65236.0,184.0,229.0,8386560.0,65536.0,5007044.0,351816.0,1.0,1.0,75069.0,16.0,22208.0,4.0,10000243.0,0.0,0.318,634.0,2.0,15.1,16.0,15.6,0.0,15.1,1.0,15.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,350.0,0.1,1.9,0.6,0.4,0.5,0.5,0.0,0.0,0.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,4.0,9.0,5.95228628230616,11.0,16.0,14.5,24.0,30.0,36.0,4.0,21.0,32.0,30.9282012840967,40.0,51.0,0.0,616272.0,1194696.0,1467740.0,65536.0,3140608.0,6521856.0,5608256.6361829,8212480.0,0.144983818142307,0.208593378574824,0.0,629028.5,1047176.0,1013674.09343936,1231358.0,1951584.0,0.0,0.0,1.00000000384171,28.9999999949941,1.0,65236.0,0.0,283.0,0.0,0.0,0.0,255.445774917624,533.723636339376,250793.304
0.0,0.0,0.0,10000383.0,0.0,0.0,0.0,65236.0,116.0,229.0,8387584.0,65536.0,5425818.0,367225.0,1.0,1.0,65717.0,5.0,4164.0,1.0,10000243.0,0.0,0.471,448.0,2.0,10.9,21.8,16.3,0.0,21.8,1.0,21.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,417.0,0.1,2.5,0.5,0.4,0.5,0.5,0.0,0.0,0.0,0.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,3.0,7.0,2.96793893129771,9.0,19.0,40.0,48.0,55.5,56.0,15.0,49.0,56.0,55.1343511450382,64.0,91.0,0.0,1227258.0,1427920.0,1490207.0,65536.0,4527104.0,8208384.0,6447050.84580153,8368128.0,0.168038536144346,0.17787323465248,0.0,1147878.5,1285160.0,1563935.29618321,2741546.0,2741546.0,0.0,0.0,1.00000000384171,19.0000000002328,1.0,65236.0,0.0,327.0,0.0,0.0,0.0,177.000157277876,312.864210518083,169498.017
0.0,0.0,83.0,10924613.0,0.0,898793.0,41.0,65236.0,48.0,300.0,8387584.0,65536.0,5656510.0,408541.0,1.0,2.0,60680.0,14.0,3587.0,2.0,10796605.0,0.159,2.838,306.0,4.0,11.9,49.5,27.3,15.9,23.0,1.0,23.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,529.0,0.1,6.7,0.5,0.5,0.5,0.5,3.0,0.0,0.0,0.0,307.0,3.0,0.0,0.0,0.0,0.0,16.0,92.0,866.0,2.0,13.0,12.3887640449438,19.0,274.0,42.25,66.0,252.75,497.0,1.0,56.0,81.0,185.080203045694,243.25,1066.0,0.0,305956.0,403995.0,1497570.0,65536.0,5574400.0,7776256.0,6433642.42696629,8369152.0,0.0413206600604109,0.0560773061476912,0.0,262239.0,359484.0,584798.187640449,777355.5,1913757.0,0.0,1.00000000384171,3.00000000424916,259.000000005472,0.0,65236.0,25.0,292.0,1.0,12.0,0.0,41.6680983994392,743.967999256032,29336.141
0.0,0.0,31.0,10266828.0,0.0,240633.0,22.0,65236.0,68.0,300.0,3612672.0,65536.0,2846806.0,373701.0,1.0,2.0,37902.0,17.0,3585.0,2.0,10126348.0,0.128,1.978,439.0,4.0,19.6,26.2,22.1,2.9,26.2,1.0,26.2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,642.0,0.1,7.3,0.6,0.6,0.5,0.5,3.0,0.0,0.0,0.0,372.0,3.0,2.0,0.2,25.1,13.7,7.0,38.0,385.0,-2.0,4.0,-27.3544061302682,7.0,22.0,8.0,14.0,41.0,352.0,0.0,16.0,21.0,43.626253122209,33.0,363.0,0.0,96288.0,152940.0,773116.0,65536.0,3376128.0,3589632.0,3117129.56321839,3606528.0,0.0310922320749132,0.0447891420791276,0.0,91005.25,145740.0,241741.311302682,321409.0,1046871.0,0.0,1.00000000020373,2.00000000040745,326.999999997497,0.0,65236.0,16.0,402.0,1.0,4.0,0.0,6325639911.08187,2891136000000.0,44175.586
