sack.pkts.sent.b2a,dsack.pkts.sent.b2a,rexmt.data.pkts.b2a,rexmt.data.bytes.a2b,rexmt.data.bytes.b2a,outoforder.pkts.a2b,outoforder.pkts.b2a,pushed.data.pkts.a2b,pushed.data.pkts.b2a,max.segm.size.b2a,min.segm.size.a2b,min.segm.size.b2a,max.win.adv.a2b,max.win.adv.b2a,min.win.adv.a2b,avg.win.adv.b2a,max.owin.a2b,min.non.zero.owin.b2a,avg.owin.a2b,avg.owin.b2a,wavg.owin.a2b,wavg.owin.b2a,initial.window.bytes.a2b,initial.window.pkts.b2a,data.xmit.time.a2b,data.xmit.time.b2a,idletime.max.a2b,idletime.max.b2a,throughput.b2a,rtt.samples.a2b,rtt.min.a2b,rtt.avg.a2b,rtt.full.sz.smpls.a2b,rtt.full.sz.min.a2b,post.loss.acks.a2b,rtt.min.last.a2b,rtt.max.last.a2b,rtt.avg.last.a2b,rtt.sdv.last.a2b,segs.cum.acked.a2b,triple.dupacks.a2b,max.retrans.a2b,min.retr.time.a2b,max.retr.time.a2b,avg.retr.time.a2b,sdv.retr.time.a2b,ambiguous.acks.a2b,rtt.samples.b2a,rtt.min.b2a,rtt.max.b2a,rtt.avg.b2a,rtt.stdev.b2a,rtt.full.sz.min.b2a,post.loss.acks.b2a,triple.dupacks.b2a,syn.pkts.sent.b2a,duplicate.acks.a2b,duplicate.acks.b2a,transfer.datarate
0.0,0.0,0.0,0.0,0.0,2.0,0.0,397.0,1.0,465.0,308.0,465.0,67584.0,6500864.0,65536.0,4180093.0,2503189.0,1.0,1192302.0,1.0,1598153.0,0.0,12800.0,1.0,0.547,0.0,422.5,28.8,471.0,3605.0,15.4,215.2,1.0,15.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3,0.6,0.4,0.0,0.3,0.0,0.0,1.0,0.0,0.0,42287.924
0.0,0.0,0.0,0.0,0.0,65.0,0.0,201.0,3.0,2776.0,126.0,274.0,76800.0,4264704.0,65536.0,3009363.0,1179801.0,1.0,563949.0,8.0,173407.0,580.0,517.0,2.0,0.439,0.076,54.2,72.0,8112.0,806.0,16.7,46.8,1.0,24.2,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2,1.1,0.8,0.4,0.9,0.0,0.0,1.0,0.0,0.0,51735.0
459.0,0.0,0.0,19432.0,0.0,161.0,0.0,619.0,1.0,465.0,308.0,465.0,67584.0,8388480.0,65536.0,6619487.0,2460200.0,1.0,1218243.0,1.0,1502875.0,0.0,12800.0,1.0,1.212,0.0,265.9,277.6,323.0,2466.0,20.2,303.1,1.0,30.7,1035.0,0.0,0.0,0.0,0.0,98.0,2.0,1.0,613.0,613.6,613.3,0.2,6.0,2.0,0.5,0.7,0.6,0.0,0.7,0.0,0.0,1.0,28.0,0.0,29743.03
0.0,0.0,0.0,0.0,0.0,0.0,0.0,617.0,1.0,465.0,308.0,465.0,67584.0,2487808.0,65536.0,2374466.0,2476505.0,1.0,1245782.0,1.0,1597479.0,0.0,12800.0,1.0,1.819,0.0,804.9,48.7,240.0,3606.0,26.0,423.4,1.0,57.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6,0.9,0.7,0.0,0.6,0.0,0.0,1.0,0.0,0.0,21612.305
0.0,0.0,0.0,0.0,0.0,363.0,0.0,255.0,3.0,2776.0,126.0,274.0,76800.0,3123840.0,65536.0,2317264.0,1217277.0,1.0,547088.0,8.0,250659.0,540.0,517.0,2.0,0.563,0.087,63.6,83.9,6481.0,701.0,21.5,56.7,1.0,21.5,0.0,0.0,0.0,0.0,0.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.3,1.3,0.8,0.4,0.3,0.0,0.0,1.0,0.0,0.0,40066.228
0.0,0.0,0.0,0.0,0.0,0.0,0.0,711.0,1.0,465.0,308.0,465.0,67584.0,2678016.0,65536.0,2473894.0,2501840.0,1.0,1247610.0,1.0,1753966.0,0.0,12800.0,1.0,1.17,0.0,1078.5,47.0,203.0,3602.0,23.0,530.7,1.0,34.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6,1.0,0.8,0.0,0.6,0.0,0.0,1.0,0.0,0.0,17803.461
0.0,0.0,0.0,0.0,0.0,123.0,0.0,210.0,3.0,2776.0,126.0,274.0,76800.0,8365696.0,65536.0,4781524.0,1156205.0,1.0,558099.0,8.0,207452.0,584.0,517.0,2.0,0.442,0.078,50.2,73.8,8148.0,770.0,18.2,46.0,1.0,22.2,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.3,0.6,0.5,0.1,0.3,0.0,0.0,1.0,0.0,0.0,36831.523
690.0,0.0,0.0,15268.0,0.0,72.0,0.0,254.0,1.0,465.0,308.0,465.0,67584.0,3812864.0,65536.0,1959649.0,2323513.0,1.0,1067743.0,1.0,759201.0,0.0,12800.0,1.0,0.967,0.0,728.4,324.4,269.0,2034.0,16.5,59.6,1.0,26.3,1.0,39.2,41.2,40.1,0.9,1567.0,1.0,1.0,324.5,326.1,325.4,0.5,5.0,2.0,0.5,1.9,1.2,0.0,0.5,0.0,0.0,1.0,680.0,0.0,40245.851
0.0,0.0,0.0,0.0,0.0,6.0,0.0,565.0,3.0,2776.0,126.0,274.0,76800.0,1834752.0,65536.0,1676088.0,1254753.0,1.0,625612.0,8.0,389082.0,339.0,517.0,2.0,1.028,0.101,71.2,96.8,3620.0,897.0,24.0,189.5,1.0,24.5,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2,1.6,0.9,0.7,0.4,0.0,0.0,1.0,0.0,0.0,19507.464
0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,1.0,465.0,308.0,465.0,67584.0,5763200.0,65536.0,5149340.0,2491461.0,1.0,1248880.0,1.0,1750740.0,0.0,12800.0,1.0,0.92,0.0,926.5,39.1,248.0,3597.0,22.0,426.7,1.0,25.7,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.4,0.6,0.5,0.0,0.4,0.0,0.0,1.0,0.0,0.0,21908.202
646.0,0.0,0.0,1388.0,0.0,0.0,0.0,248.0,1.0,465.0,308.0,465.0,67584.0,5549696.0,65536.0,3357751.0,2475468.0,1.0,1232802.0,1.0,2139957.0,0.0,12800.0,1.0,0.614,0.0,1263.5,821.4,244.0,2959.0,15.5,66.1,1.0,21.7,1.0,0.0,0.0,0.0,0.0,646.0,1.0,1.0,329.4,329.4,329.3,0.0,0.0,2.0,1.1,1.4,1.2,0.0,1.1,0.0,0.0,1.0,646.0,0.0,62899.962
0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,3.0,2776.0,126.0,274.0,76800.0,8387200.0,65536.0,3828767.0,1038225.0,1.0,508853.0,9.0,146762.0,821.0,517.0,2.0,0.356,0.088,62.6,85.0,9939.0,755.0,18.0,30.3,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.3,0.6,0.5,0.1,0.4,0.0,0.0,1.0,0.0,0.0,72205.683
0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0,1.0,465.0,308.0,465.0,67584.0,8081280.0,65536.0,4727825.0,2501177.0,1.0,1213092.0,1.0,1961081.0,0.0,12800.0,1.0,0.459,0.0,1065.1,758.4,301.0,3606.0,14.8,151.9,1.0,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7,0.9,0.8,0.0,0.7,0.0,0.0,1.0,0.0,0.0,52293.302
0.0,0.0,0.0,0.0,0.0,46.0,0.0,173.0,3.0,2776.0,126.0,274.0,76800.0,3334784.0,65536.0,2358329.0,1099297.0,1.0,533365.0,9.0,148416.0,707.0,517.0,2.0,0.385,0.083,61.3,79.9,9222.0,753.0,17.8,34.3,1.0,19.6,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.4,0.7,0.6,0.2,0.7,0.0,0.0,1.0,0.0,0.0,67022.304
0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.0,1.0,465.0,308.0,465.0,67584.0,4467840.0,65536.0,3278452.0,2483133.0,1.0,1245860.0,1.0,1663093.0,0.0,12800.0,1.0,0.697,0.0,536.9,28.7,370.0,3605.0,17.8,284.0,1.0,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.8,0.6,0.0,0.5,0.0,0.0,1.0,0.0,0.0,33088.814
677.0,0.0,0.0,19432.0,0.0,74.0,0.0,428.0,1.0,465.0,308.0,465.0,67584.0,4588672.0,65536.0,3387191.0,2494900.0,1.0,1223071.0,1.0,1745957.0,0.0,12800.0,1.0,0.773,0.0,515.0,297.9,352.0,2438.0,21.8,171.9,1.0,22.0,933.0,1.9,4.1,2.5,0.6,220.0,2.0,1.0,285.8,289.8,288.4,1.1,14.0,2.0,0.6,0.8,0.7,0.0,0.6,0.0,0.0,1.0,28.0,0.0,40572.389
0.0,0.0,0.0,0.0,0.0,118.0,0.0,245.0,3.0,2776.0,126.0,274.0,76800.0,2268928.0,65536.0,1915648.0,1189517.0,1.0,581183.0,8.0,248268.0,648.0,517.0,2.0,0.496,0.097,76.4,93.5,7192.0,778.0,15.2,60.5,1.0,22.2,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.6,1.1,0.7,0.2,0.6,0.0,0.0,1.0,0.0,0.0,34519.656
0.0,0.0,0.0,0.0,0.0,2.0,0.0,1522.0,1.0,465.0,92.0,465.0,67584.0,701056.0,65536.0,671747.0,700941.0,1.0,597514.0,1.0,637548.0,0.0,12800.0,1.0,5.169,0.0,431.0,23.9,89.0,3610.0,17.3,639.1,1.0,28.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7,0.9,0.8,0.0,0.7,0.0,0.0,1.0,0.0,0.0,7713.917
0.0,0.0,0.0,0.0,0.0,90.0,0.0,247.0,3.0,2776.0,126.0,274.0,76800.0,5038848.0,65536.0,3061997.0,1193681.0,1.0,606631.0,8.0,199615.0,582.0,517.0,2.0,0.476,0.089,65.3,84.8,7204.0,810.0,18.5,51.5,1.0,42.6,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.5,1.2,0.9,0.3,0.5,0.0,0.0,1.0,0.0,0.0,47175.511
0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,3.0,2776.0,126.0,274.0,76800.0,8387200.0,65536.0,4031012.0,1224217.0,1.0,587592.0,8.0,160506.0,755.0,517.0,2.0,0.367,0.088,59.9,81.6,9495.0,847.0,15.1,29.7,1.0,24.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.3,0.6,0.4,0.1,0.3,0.0,0.0,1.0,0.0,0.0,85966.51
0.0,0.0,0.0,0.0,0.0,0.0,0.0,551.0,1.0,465.0,308.0,465.0,67584.0,5775616.0,65536.0,5033291.0,2490073.0,1.0,1246990.0,1.0,1888877.0,0.0,12800.0,1.0,0.879,0.0,1257.7,53.6,214.0,3605.0,15.0,477.1,1.0,34.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.8,1.4,1.1,0.0,0.8,0.0,0.0,1.0,0.0,0.0,18986.415
0.0,0.0,0.0,0.0,0.0,81.0,0.0,179.0,3.0,2776.0,126.0,274.0,76800.0,3760512.0,65536.0,2644741.0,1192293.0,1.0,596277.0,8.0,225792.0,515.0,517.0,2.0,0.408,0.064,47.5,60.5,8617.0,913.0,13.7,44.0,1.0,25.1,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2,1.0,0.6,0.4,0.3,0.0,0.0,1.0,0.0,0.0,37380.223
35.0,0.0,0.0,83280.0,0.0,28.0,0.0,349.0,3.0,2776.0,126.0,274.0,76800.0,4858880.0,65536.0,3680782.0,1189517.0,1.0,547482.0,8.0,413928.0,255.0,517.0,2.0,0.876,0.066,148.9,148.8,4211.0,766.0,13.5,101.4,1.0,22.3,0.0,21.6,35.8,28.8,3.8,14.0,1.0,1.0,376.6,440.4,418.5,19.7,27.0,4.0,0.4,1.3,0.8,0.4,0.4,0.0,0.0,1.0,8.0,1.0,15155.289
0.0,0.0,0.0,0.0,0.0,0.0,0.0,497.0,1.0,465.0,32.0,465.0,67584.0,2867840.0,65536.0,1610569.0,1637841.0,1.0,1052963.0,1.0,969394.0,0.0,12800.0,1.0,1.345,0.0,206.0,92.3,304.0,3570.0,18.8,274.6,1.0,23.2,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.4,1.1,0.7,0.0,0.4,0.0,0.0,1.0,0.0,0.0,28371.898
25.0,0.0,0.0,5552.0,0.0,22.0,0.0,814.0,1.0,465.0,308.0,465.0,67584.0,7772928.0,65536.0,5911775.0,580185.0,1.0,301644.0,1.0,231807.0,0.0,12800.0,1.0,1.543,0.0,552.4,500.8,219.0,3521.0,17.4,41.5,1.0,26.0,1.0,37.2,37.7,37.5,0.2,80.0,1.0,1.0,182.2,182.7,182.5,0.2,3.0,2.0,0.4,1.7,1.1,0.0,0.4,0.0,0.0,1.0,21.0,0.0,25112.603
0.0,0.0,0.0,0.0,0.0,107.0,0.0,210.0,3.0,2776.0,96.0,274.0,76800.0,5317760.0,65536.0,3302645.0,1157593.0,1.0,564115.0,8.0,175283.0,436.0,517.0,2.0,0.534,0.078,84.0,73.6,6847.0,749.0,12.6,48.8,1.0,16.8,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.4,1.2,0.6,0.4,0.4,0.0,0.0,1.0,0.0,0.0,49138.752
0.0,0.0,0.0,0.0,0.0,190.0,0.0,256.0,1.0,465.0,68.0,465.0,67584.0,2544384.0,65536.0,1095702.0,1846041.0,1.0,647229.0,1.0,654596.0,0.0,12800.0,1.0,0.925,0.0,734.6,298.1,276.0,3471.0,14.6,70.3,1.0,20.4,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7,0.9,0.8,0.0,0.7,0.0,0.0,1.0,0.0,0.0,41933.308
0.0,0.0,0.0,0.0,0.0,64.0,0.0,366.0,1.0,465.0,308.0,465.0,67584.0,3838592.0,65536.0,3206148.0,2505341.0,1.0,1233984.0,1.0,1141174.0,0.0,12800.0,1.0,0.536,0.0,277.4,73.4,506.0,3556.0,16.0,137.8,1.0,98.4,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,1.7,1.1,0.0,1.7,0.0,0.0,1.0,0.0,0.0,50638.451
0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.0,3.0,2776.0,126.0,274.0,76800.0,3002752.0,65536.0,2119033.0,1196457.0,1.0,589947.0,8.0,284704.0,740.0,517.0,2.0,0.481,0.11,76.9,105.4,7408.0,856.0,20.3,57.5,1.0,27.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.3,1.4,1.0,0.5,0.3,0.0,0.0,1.0,0.0,0.0,40186.547
15.0,0.0,0.0,1388.0,0.0,0.0,0.0,973.0,1.0,465.0,308.0,465.0,67584.0,4572160.0,65536.0,3575457.0,616273.0,1.0,362916.0,1.0,239676.0,0.0,12800.0,1.0,1.635,0.0,193.5,249.0,246.0,3588.0,14.2,77.6,1.0,54.5,1.0,0.0,0.0,0.0,0.0,16.0,1.0,1.0,291.1,291.1,291.0,0.0,0.0,2.0,0.6,0.7,0.6,0.0,0.7,0.0,0.0,1.0,15.0,0.0,22373.812
0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.0,1.0,465.0,308.0,465.0,67584.0,7364608.0,65536.0,5117419.0,2499789.0,1.0,1247293.0,1.0,1784080.0,0.0,12800.0,1.0,0.781,0.0,927.2,403.3,269.0,3605.0,17.9,289.3,1.0,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6,0.7,0.7,0.0,0.6,0.0,0.0,1.0,0.0,0.0,30678.202
658.0,0.0,0.0,1388.0,0.0,0.0,0.0,837.0,1.0,465.0,308.0,465.0,67584.0,8388480.0,65536.0,6356153.0,1643393.0,1.0,733151.0,1.0,616575.0,0.0,12800.0,1.0,1.372,0.0,339.3,224.5,248.0,2947.0,13.9,158.3,1.0,338.6,1.0,0.0,0.0,0.0,0.0,658.0,1.0,1.0,377.7,377.7,377.6,0.0,0.0,2.0,0.5,0.7,0.6,0.0,0.7,0.0,0.0,1.0,657.0,0.0,26580.981
0.0,0.0,0.0,0.0,0.0,121.0,0.0,217.0,3.0,2776.0,126.0,274.0,76800.0,4266240.0,65536.0,2296991.0,957721.0,1.0,437626.0,10.0,219489.0,507.0,517.0,2.0,0.448,0.07,45.3,64.3,8002.0,630.0,14.1,57.1,1.0,21.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2,0.8,0.5,0.2,0.4,0.0,0.0,1.0,0.0,0.0,34579.121
1438.0,0.0,0.0,55520.0,0.0,213.0,0.0,416.0,1.0,465.0,308.0,465.0,67584.0,6276096.0,65536.0,4010138.0,1937649.0,1.0,842473.0,1.0,782163.0,0.0,14188.0,1.0,1.358,0.0,215.2,199.0,291.0,2150.0,19.2,111.8,1.0,19.8,19.0,51.7,215.8,121.9,81.4,1415.0,4.0,1.0,324.6,557.1,431.3,98.7,21.0,2.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0,1.0,1398.0,0.0,26370.716
0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0,3.0,2776.0,126.0,274.0,76800.0,6740864.0,65536.0,3591671.0,1074313.0,1.0,532387.0,9.0,271231.0,420.0,517.0,2.0,0.49,0.061,53.0,63.9,7404.0,774.0,14.3,66.2,1.0,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.3,0.7,0.5,0.2,0.4,0.0,0.0,1.0,0.0,0.0,39670.316
1781.0,0.0,0.0,72176.0,0.0,105.0,0.0,500.0,1.0,465.0,308.0,465.0,67584.0,3373184.0,65536.0,2265977.0,2544205.0,1.0,1243627.0,1.0,1164567.0,0.0,12800.0,1.0,1.345,0.0,481.4,459.7,250.0,1791.0,19.2,179.2,1.0,21.4,23.0,329.2,337.3,331.1,2.0,1763.0,2.0,1.0,493.6,497.3,495.3,1.0,29.0,2.0,0.7,0.8,0.8,0.0,0.8,0.0,0.0,1.0,1729.0,0.0,29285.78
0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.0,1.0,465.0,308.0,465.0,67584.0,4260864.0,65536.0,3191617.0,2500452.0,1.0,1248158.0,1.0,1637609.0,0.0,12800.0,1.0,0.837,0.0,597.4,66.8,316.0,3605.0,20.9,321.5,1.0,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6,1.0,0.8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,28554.158
0.0,0.0,0.0,0.0,0.0,146.0,0.0,355.0,3.0,2776.0,126.0,274.0,76800.0,3675264.0,65536.0,2986564.0,1077089.0,1.0,514205.0,9.0,316491.0,424.0,517.0,2.0,0.7,0.089,75.9,85.1,5220.0,695.0,22.1,111.2,1.0,24.3,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.4,0.6,0.5,0.1,0.5,0.0,0.0,1.0,0.0,0.0,17069.031
0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.0,1.0,465.0,308.0,465.0,67584.0,2136320.0,65536.0,2041925.0,2130581.0,1.0,1220111.0,1.0,1252079.0,0.0,12800.0,1.0,1.528,0.0,353.5,46.5,265.0,3606.0,25.9,378.1,1.0,27.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.9,0.7,0.0,0.5,0.0,0.0,1.0,0.0,0.0,23573.586
0.0,0.0,0.0,0.0,0.0,23.0,0.0,264.0,3.0,2776.0,126.0,274.0,76800.0,2583936.0,65536.0,2095917.0,928573.0,1.0,444119.0,10.0,218967.0,537.0,517.0,2.0,0.573,0.092,67.8,87.1,6290.0,620.0,18.2,77.9,1.0,25.3,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2,1.1,0.7,0.4,0.6,0.0,0.0,1.0,0.0,0.0,28614.654
0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0,308.0,0.0,65536.0,1328768.0,65536.0,1036312.0,491353.0,1.0,242059.0,1.0,152065.0,0.0,12800.0,0.0,0.268,0.0,43.1,48.9,0.0,345.0,20.9,46.7,1.0,20.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.3,0.3,0.0,0.3,0.0,0.0,1.0,0.0,0.0,27877.614
1590.0,0.0,0.0,91608.0,0.0,146.0,0.0,423.0,1.0,465.0,308.0,465.0,67584.0,5889664.0,65536.0,4606234.0,2499064.0,1.0,1233880.0,1.0,1863782.0,0.0,12800.0,1.0,1.106,0.0,601.6,569.6,268.0,1943.0,19.0,128.8,1.0,21.2,25.0,30.3,206.1,128.7,87.5,1596.0,1.0,1.0,448.9,547.4,489.5,48.0,41.0,2.0,0.5,1.3,0.9,0.0,0.5,0.0,0.0,1.0,1525.0,0.0,35215.12
332.0,0.0,0.0,38864.0,0.0,0.0,0.0,440.0,1.0,465.0,16.0,465.0,67584.0,1773184.0,65536.0,642747.0,1462953.0,1.0,522686.0,1.0,504264.0,0.0,14188.0,1.0,1.512,0.0,386.5,188.4,248.0,3281.0,14.4,92.9,1.0,19.1,8.0,51.7,54.7,53.2,1.0,304.0,1.0,1.0,418.8,419.9,419.3,0.3,20.0,2.0,0.3,0.7,0.5,0.0,0.3,0.0,0.0,1.0,303.0,0.0,26146.651
0.0,0.0,0.0,0.0,0.0,76.0,0.0,397.0,1.0,465.0,308.0,465.0,67584.0,3521408.0,65536.0,2323775.0,2499789.0,1.0,1233380.0,1.0,1858342.0,0.0,12800.0,1.0,0.63,0.0,1099.7,343.1,265.0,3574.0,17.8,250.9,1.0,17.8,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,31977.918
0.0,0.0,0.0,0.0,0.0,143.0,0.0,317.0,1.0,465.0,208.0,465.0,67584.0,4489728.0,65536.0,2183583.0,2438717.0,1.0,1148851.0,1.0,1088508.0,0.0,12800.0,1.0,1.443,0.0,588.1,432.2,298.0,3517.0,21.4,100.3,1.0,21.4,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.4,0.8,0.6,0.0,0.8,0.0,0.0,1.0,1.0,1.0,27306.741
0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.0,1.0,465.0,308.0,465.0,67584.0,5812608.0,65536.0,3516273.0,2498401.0,1.0,1232810.0,1.0,2120686.0,0.0,12800.0,1.0,0.395,0.0,1778.1,1582.1,211.0,3605.0,23.1,100.2,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6,1.4,1.0,0.0,0.6,0.0,0.0,1.0,0.0,0.0,67919.144
0.0,0.0,0.0,0.0,0.0,96.0,0.0,326.0,1.0,465.0,308.0,465.0,67584.0,8387200.0,65536.0,6580123.0,2502565.0,1.0,1234613.0,1.0,2010904.0,0.0,12800.0,1.0,0.413,0.0,1214.3,912.5,277.0,3559.0,20.5,143.9,1.0,42.7,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3,0.5,0.4,0.0,0.5,0.0,0.0,1.0,0.0,0.0,56107.119
0.0,0.0,0.0,0.0,0.0,120.0,0.0,201.0,3.0,2776.0,126.0,274.0,76800.0,8387200.0,65536.0,4955984.0,1282513.0,1.0,651374.0,8.0,210736.0,632.0,517.0,2.0,0.406,0.078,52.5,74.1,8775.0,864.0,20.8,38.2,1.0,22.1,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2,0.8,0.5,0.3,0.4,0.0,0.0,1.0,0.0,0.0,70680.211
0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,1.0,465.0,84.0,465.0,67584.0,1893760.0,65536.0,953317.0,1875189.0,1.0,833679.0,1.0,656222.0,0.0,12800.0,1.0,1.193,0.0,391.1,198.3,288.0,3609.0,18.6,176.1,1.0,22.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6,1.1,0.9,0.0,0.6,0.0,0.0,1.0,0.0,0.0,32656.633
0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,1.0,465.0,16.0,465.0,67584.0,3391232.0,65536.0,2514492.0,2452597.0,1.0,1239126.0,1.0,1065640.0,0.0,12800.0,1.0,0.575,0.0,353.1,146.8,474.0,3605.0,21.2,132.4,1.0,47.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.7,0.6,0.0,0.5,0.0,0.0,1.0,0.0,0.0,60889.461
0.0,0.0,0.0,0.0,0.0,417.0,0.0,190.0,3.0,2776.0,126.0,274.0,76800.0,7952512.0,65536.0,3119881.0,972989.0,1.0,453669.0,10.0,139612.0,654.0,517.0,2.0,0.459,0.089,66.6,85.8,7819.0,490.0,18.0,39.6,1.0,22.9,0.0,0.0,0.0,0.0,0.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.4,1.2,0.8,0.4,0.4,0.0,0.0,1.0,0.0,0.0,76761.683
0.0,0.0,0.0,0.0,0.0,168.0,0.0,289.0,1.0,465.0,308.0,465.0,67584.0,4774144.0,65536.0,4211238.0,2374869.0,1.0,1159593.0,1.0,1132618.0,0.0,12800.0,1.0,0.685,0.0,458.2,308.1,397.0,3503.0,21.3,83.3,1.0,21.3,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3,0.7,0.5,0.0,0.3,0.0,0.0,1.0,0.0,1.0,47966.878
0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,1.0,465.0,308.0,465.0,67584.0,3816064.0,65536.0,2978135.0,2503953.0,1.0,1245595.0,1.0,1346614.0,0.0,12800.0,1.0,1.125,0.0,395.1,57.7,353.0,3606.0,21.7,268.2,1.0,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3,0.7,0.5,0.0,0.3,0.0,0.0,1.0,0.0,0.0,32471.084
